# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_37	cds	136558	137142	+	BENMGJ_01048	257.0	4.8e-86	0.985	0.880	0.644	UniRef:UniRef50_P32173
contig_37	cds	137124	137654	+	BENMGJ_01049	271.0	4.1e-92	0.983	0.832	0.751	UniRef:UniRef50_P32125
contig_38	cds	475	1539	+	BENMGJ_01050	439.0	5.6e-153	0.994	0.978	0.648	UniRef:UniRef50_A0A379TN26
contig_38	cds	1660	2448	+	BENMGJ_01051	395.0	1.2e-138	0.985	0.938	0.736	UniRef:UniRef50_P39405
contig_38	cds	2599	3057	+	BENMGJ_01052	228.0	1.2e-75	1.0	0.817	0.737	UniRef:UniRef50_A0A168DX37
contig_38	cds	3108	3782	-	BENMGJ_01053	433.0	1.6e-154	1.0	0.911	0.991	UniRef:UniRef50_P39404
contig_38	cds	3743	4468	-	BENMGJ_01054	285.0	2.6e-95	0.959	0.828	0.632	UniRef:UniRef50_P0ADD8
contig_38	cds	5013	5957	+	BENMGJ_01055	572.0	1.3e-206	0.955	0.882	0.980	UniRef:UniRef50_A0A0H3FRB6
contig_38	cds	5948	6421	+	BENMGJ_01056	268.0	8.4e-92	0.987	0.917	0.852	UniRef:UniRef50_A0A0H3FQN0
contig_38	cds	6514	7053	+	BENMGJ_01057	337.0	6.5e-118	0.939	0.836	1.0	UniRef:UniRef50_P0A8J2
contig_38	cds	7056	7793	+	BENMGJ_01058	271.0	4.9e-90	0.992	0.972	0.543	UniRef:UniRef50_A0A170PBF8
contig_38	cds	7851	8312	+	BENMGJ_01059	-	-	-	-	-	-
contig_38	cds	8595	10886	+	BENMGJ_01060	1027.0	0.0	0.987	0.905	0.661	UniRef:UniRef50_P39401
contig_38	cds	11020	12030	-	BENMGJ_01061	581.0	3.5e-209	0.875	0.803	0.993	UniRef:UniRef50_A0A4R2NHN9
contig_38	cds	12048	13109	-	BENMGJ_01062	475.0	5.4e-167	1.003	0.959	0.701	UniRef:UniRef50_A0A0T7RVC5
contig_38	cds	13122	13970	-	BENMGJ_01063	387.0	9.4e-135	0.957	0.906	0.763	UniRef:UniRef50_A0A0S2UZL1
contig_38	cds	13948	14727	-	BENMGJ_01064	441.0	2.2e-156	0.954	0.843	0.976	UniRef:UniRef50_F3Y9D2
contig_38	cds	14753	15214	-	BENMGJ_01065	291.0	5.3e-101	0.980	0.938	0.993	UniRef:UniRef50_A0A0K0HHQ5
contig_38	cds	15229	15651	-	BENMGJ_01066	197.0	6.5e-64	1.0	0.881	0.686	UniRef:UniRef50_A0A085DKH7
contig_38	cds	15753	18518	-	BENMGJ_01067	1342.0	0.0	1.0	0.881	0.733	UniRef:UniRef50_A0A7H4PAR5
contig_38	cds	18842	20503	-	BENMGJ_01068	607.0	2.2e-211	1.193	1.0	0.662	UniRef:UniRef50_P02942
contig_38	cds	20870	23020	+	BENMGJ_01069	1372.0	0.0	1.0	1.0	0.964	BlastRules:WP_001299714
contig_38	cds	23115	23318	+	BENMGJ_01070	107.0	4.6e-31	1.0	1.0	0.701	UniRef:UniRef50_A0A151ULG1
contig_38	cds	23329	24285	+	BENMGJ_01071	419.0	1.3e-145	0.975	0.873	0.661	UniRef:UniRef50_P24203
contig_38	cds	24360	24662	-	BENMGJ_01072	-	-	-	-	-	-
contig_38	cds	24649	24936	-	BENMGJ_01073	105.0	5.0e-29	1.011	0.906	0.542	UniRef:UniRef50_A0A081RXW7
contig_38	cds	25205	26119	-	BENMGJ_01074	384.0	2.1e-132	0.980	0.879	0.668	UniRef:UniRef50_P24202
contig_38	cds	26317	29826	+	BENMGJ_01075	1194.0	0.0	0.861	0.813	0.633	UniRef:UniRef50_P08956
contig_38	cds	29984	31573	+	BENMGJ_01076	1011.0	0.0	0.998	0.998	0.945	BlastRules:WP_001063204
contig_38	cds	31570	32979	+	BENMGJ_01077	442.0	6.2e-150	1.055	0.963	0.515	UniRef:UniRef50_I2JJ28
contig_38	ncRNA	33136	33211	-	BENMGJ_01078	87.7	1.9e-15	-	-	-	RFAM:RF01809
contig_38	cds	33206	33538	+	BENMGJ_01079	165.0	2.5e-52	0.982	0.818	0.796	UniRef:UniRef50_P39394
contig_38	cds	33612	34313	+	BENMGJ_01080	373.0	6.4e-131	0.987	0.979	0.852	UniRef:UniRef50_A0A5I8QWX4
contig_38	cds	34388	34552	-	BENMGJ_01081	-	-	-	-	-	-
contig_38	cds	34757	36127	-	BENMGJ_01082	881.0	0.0	0.989	0.968	0.989	UniRef:UniRef50_A0A1C6Z1A2
contig_38	cds	36308	36820	-	BENMGJ_01083	267.0	5.0e-91	1.029	1.0	0.943	UniRef:UniRef50_R8X7V6
contig_38	cds	37299	38540	+	BENMGJ_01084	674.0	2.5e-243	0.971	0.868	0.873	UniRef:UniRef50_P39386
contig_38	cds	38627	39898	+	BENMGJ_01085	648.0	1.2e-232	0.955	0.854	0.792	UniRef:UniRef50_P39385
contig_38	cds	40118	41302	+	BENMGJ_01086	405.0	2.3e-137	0.944	0.809	0.608	UniRef:UniRef50_P39381
contig_38	cds	42175	42846	+	BENMGJ_01087	295.0	4.5e-100	0.946	0.906	0.730	UniRef:UniRef50_L0M1U9
contig_38	cds	42843	43304	+	BENMGJ_01088	191.0	3.4e-61	1.196	0.989	0.596	UniRef:UniRef50_A8ADA5
contig_38	cds	43317	44489	+	BENMGJ_01089	629.0	4.7e-227	1.0	1.0	0.813	UniRef:UniRef50_P39377
contig_38	cds	44608	45516	+	BENMGJ_01090	473.0	4.1e-169	1.0	1.208	0.828	UniRef:UniRef50_Q8X487
contig_38	cds	45522	46256	-	BENMGJ_01091	486.0	5.1e-175	1.0	0.910	1.0	UniRef:UniRef50_A0A249A4A0
contig_38	cds	46495	46941	-	BENMGJ_01092	-	-	-	-	-	-
contig_38	ncRNA	47424	47585	-	BENMGJ_01093	203.3	5.9e-35	-	-	-	RFAM:RF01399
contig_38	cds	47743	48756	+	BENMGJ_01094	526.0	5.1e-189	0.810	1.0	0.982	UniRef:UniRef50_A0A379VWS0
contig_38	cds	48757	49482	-	BENMGJ_01095	355.0	4.3e-124	0.809	1.0	0.897	UniRef:UniRef50_A0A376ZLI0
contig_38	cds	49880	50545	+	BENMGJ_01096	385.0	9.5e-136	0.991	0.944	0.849	UniRef:UniRef50_A9MS09
contig_38	cds	50562	50930	-	BENMGJ_01097	-	-	-	-	-	-
contig_38	cds	51228	52139	-	BENMGJ_01098	588.0	2.0e-213	0.983	0.937	0.960	UniRef:UniRef50_A0A0K0HH38
contig_38	ncRNA	52261	52406	+	BENMGJ_01099	160.5	1.0e-25	-	-	-	RFAM:RF02049
contig_38	cds	52415	53410	-	BENMGJ_01100	390.0	7.4e-134	1.0	0.860	0.598	UniRef:UniRef50_A0A1E5E2G2
contig_38	cds	53662	54270	-	BENMGJ_01101	289.0	1.8e-98	1.0	0.957	0.698	UniRef:UniRef50_A0A0H3GPE0
contig_38	cds	54324	54620	+	BENMGJ_01102	204.0	1.5e-68	1.0	1.0	1.0	UniRef:UniRef50_A0A6D2GFN9
contig_38	cds	54759	55016	+	BENMGJ_01103	118.0	1.2e-34	0.988	0.988	0.679	UniRef:UniRef50_N8ZYQ3
contig_38	cds	55027	56652	+	BENMGJ_01104	1116.0	0.0	1.0	0.966	0.991	UniRef:UniRef50_B5R9N9
contig_38	cds	57212	57928	+	BENMGJ_01105	367.0	4.6e-129	0.803	0.995	0.990	UniRef:UniRef50_A0A376TFK5
contig_38	cds	57870	57977	+	BENMGJ_01106	50.4	3.2e-09	1.0	0.972	0.743	UniRef:UniRef50_A0A0J1LPK6
contig_38	cds	58408	59283	-	BENMGJ_01107	470.0	1.5e-166	0.997	0.861	0.752	UniRef:UniRef50_A0A140NMQ2
contig_38	cds	59636	60058	-	BENMGJ_01108	-	-	1.0	1.0	1.0	NCBIProtein:WP_000941934.1
contig_38	cds	60182	60349	+	BENMGJ_01109	93.6	9.5e-26	0.873	0.842	0.958	UniRef:UniRef50_A0A745IHQ8
contig_38	cds	60491	62608	-	BENMGJ_01110	699.0	3.2e-244	1.009	0.982	0.505	UniRef:UniRef50_A0A5B7YF93
contig_38	cds	62605	68946	-	BENMGJ_01111	-	-	-	-	-	-
contig_38	cds	68946	73868	-	BENMGJ_01112	-	-	-	-	-	-
contig_38	cds	73871	76696	-	BENMGJ_01113	1167.0	0.0	1.018	0.971	0.645	UniRef:UniRef50_A0A7Y7J362
contig_38	cds	77347	78126	-	BENMGJ_01114	346.0	1.9e-119	1.004	1.0	0.631	UniRef:UniRef50_J7UB70
contig_38	cds	78287	78601	+	BENMGJ_01115	-	-	-	-	-	-
contig_38	cds	78598	78885	-	BENMGJ_01116	-	-	-	-	-	-
contig_38	tRNA	79104	79188	-	BENMGJ_01117	79.3	-	-	-	-	-
contig_38	cds	79411	80430	+	BENMGJ_01118	657.0	2.1e-239	1.088	1.0	0.902	UniRef:UniRef50_P27250
contig_38	cds	80458	80988	-	BENMGJ_01119	299.0	4.0e-103	0.972	0.877	0.865	UniRef:UniRef50_P39208
contig_38	cds	81205	82236	+	BENMGJ_01120	463.0	2.6e-162	0.991	0.899	0.641	UniRef:UniRef50_P39346
contig_38	cds	82261	83025	+	BENMGJ_01121	293.0	3.4e-98	0.992	0.884	0.548	UniRef:UniRef50_Q3IVC8
contig_38	cds	83087	84406	+	BENMGJ_01122	775.0	4.4e-285	1.0	1.0	0.945	BlastRules:WP_001128335
contig_38	cds	84470	85468	+	BENMGJ_01123	574.0	1.5e-206	0.937	0.834	0.949	UniRef:UniRef50_P39343
contig_38	cds	85674	86756	-	BENMGJ_01124	672.0	1.3e-244	0.997	0.916	0.969	UniRef:UniRef50_P0ADC6
contig_38	cds	86756	87856	-	BENMGJ_01125	514.0	3.0e-181	1.191	1.0	0.644	UniRef:UniRef50_P0AF98
contig_38	cds	88251	89762	+	BENMGJ_01126	907.0	0.0	1.060	1.0	0.854	UniRef:UniRef50_Q2NR41
contig_38	ncRNA	88809	89003	-	BENMGJ_01127	205.2	3.4e-32	-	-	-	RFAM:RF02850
contig_38	cds	89860	90342	+	BENMGJ_01128	300.0	3.1e-104	0.981	0.924	0.924	UniRef:UniRef50_Q6DA53
contig_38	cds	90342	93197	+	BENMGJ_01129	1608.0	0.0	1.0	0.850	0.825	UniRef:UniRef50_P07118
contig_38	cds	93339	94526	-	BENMGJ_01130	758.0	1.9e-277	1.0	0.973	0.995	UniRef:UniRef50_Q08022
contig_38	cds	94721	95224	+	BENMGJ_01131	203.0	3.1e-65	0.994	0.806	0.590	UniRef:UniRef50_P39337
contig_38	cds	95331	95819	+	BENMGJ_01132	215.0	8.7e-71	0.981	0.975	0.667	UniRef:UniRef50_P0A1V0
contig_38	cds	96053	96817	-	BENMGJ_01133	514.0	1.0e-187	1.0	0.941	0.988	BlastRules:WP_000218459
contig_38	cds	96941	97399	-	BENMGJ_01134	325.0	8.3e-117	1.0	1.0	1.0	IS:IS200F
contig_38	ncRNA	97409	97532	-	BENMGJ_01135	149.1	6.5e-24	-	-	-	RFAM:RF01405
contig_38	cds	97589	98005	-	BENMGJ_01136	192.0	1.8e-62	1.043	1.0	0.708	UniRef:UniRef50_Q6LUW5
contig_38	cds	98171	99175	+	BENMGJ_01137	602.0	5.1e-217	1.0	0.831	0.904	UniRef:UniRef50_P04391
contig_38	cds	99249	99701	-	BENMGJ_01138	222.0	2.5e-73	0.987	0.822	0.689	UniRef:UniRef50_A0A0H3MSU9
contig_38	cds	100376	101596	+	BENMGJ_01139	765.0	1.5e-279	1.0	0.900	0.892	UniRef:UniRef50_Q5E7U3
contig_38	cds	101607	102536	+	BENMGJ_01140	388.0	4.9e-134	0.964	0.914	0.674	UniRef:UniRef50_A0A7U6B9G6
contig_38	cds	102648	103652	+	BENMGJ_01141	468.0	4.5e-164	0.979	0.813	0.685	UniRef:UniRef50_P04391
contig_38	cds	103708	105111	+	BENMGJ_01142	561.0	9.0e-198	1.0	0.998	0.627	UniRef:UniRef50_M4U5S6
contig_38	cds	105298	105786	+	BENMGJ_01143	242.0	2.7e-81	0.988	0.982	0.769	UniRef:UniRef50_A0A5P2M942
contig_38	cds	105877	105978	+	BENMGJ_01144	60.1	4.7e-13	0.970	0.842	0.844	UniRef:UniRef50_D2TNX8
contig_38	cds	106014	106949	+	BENMGJ_01145	391.0	1.5e-134	0.994	0.813	0.612	UniRef:UniRef50_Q9KP66
contig_38	cds	106962	107423	+	BENMGJ_01146	269.0	2.1e-92	1.0	1.0	0.863	UniRef:UniRef50_Q328U1
contig_38	cds	107500	107886	+	BENMGJ_01147	244.0	2.1e-85	1.0	1.0	1.0	BlastRules:WP_000047544
contig_38	cds	107961	108407	+	BENMGJ_01148	277.0	2.1e-95	1.0	0.908	0.953	UniRef:UniRef50_Q9X446
contig_38	cds	108523	111231	-	BENMGJ_01149	1596.0	0.0	1.033	0.998	0.869	UniRef:UniRef50_A0A085G1Q5
contig_38	ncRNA-region	111328	111440	-	-	123.5	2.1e-20	-	-	-	RFAM:RF01056
contig_38	cds	111615	112562	+	BENMGJ_01150	592.0	1.0e-213	1.0	0.847	0.956	UniRef:UniRef50_P36673
contig_38	cds	112700	114118	+	BENMGJ_01151	687.0	7.6e-249	0.801	1.0	0.907	UniRef:UniRef50_U3U3H7
contig_38	cds	114168	115820	+	BENMGJ_01152	1015.0	0.0	0.998	0.915	0.849	UniRef:UniRef50_P28904
contig_38	cds	116229	118367	+	BENMGJ_01153	1134.0	0.0	1.065	1.001	0.741	UniRef:UniRef50_A0A198FRE1
contig_38	cds	118584	119048	+	BENMGJ_01154	228.0	6.3e-76	1.0	0.880	0.643	UniRef:UniRef50_A0A5W0MXC9
contig_38	cds	119052	119336	-	BENMGJ_01155	136.0	1.2e-41	1.0	0.979	0.702	UniRef:UniRef50_A0A378B2C3
contig_38	cds	119326	119568	-	BENMGJ_01156	128.0	9.3e-39	1.0	0.870	0.788	UniRef:UniRef50_A0A0J2DDT7
contig_38	cds	119646	121559	-	BENMGJ_01157	899.0	0.0	1.124	1.001	0.665	UniRef:UniRef50_D4E172
contig_38	cds	121576	122316	-	BENMGJ_01158	322.0	1.4e-109	0.984	0.823	0.665	UniRef:UniRef50_Q5E1U2
contig_38	cds	122313	123431	-	BENMGJ_01159	689.0	4.7e-251	1.0	0.966	0.960	UniRef:UniRef50_A0A486V487
contig_38	cds	123415	124548	-	BENMGJ_01160	426.0	3.5e-147	0.997	0.972	0.564	UniRef:UniRef50_A0A0J6NII6
contig_38	cds	124607	125251	-	BENMGJ_01161	250.0	2.8e-82	0.967	0.812	0.599	UniRef:UniRef50_A0A0M2N600
contig_38	cds	125263	126039	-	BENMGJ_01162	488.0	2.5e-175	1.089	1.0	0.918	UniRef:UniRef50_A8AMF4
contig_38	cds	126062	126364	-	BENMGJ_01163	105.0	4.8e-29	0.950	0.969	0.505	UniRef:UniRef50_A0A1H9NXV1
contig_38	cds	126364	126726	-	BENMGJ_01164	151.0	1.1e-46	0.992	1.0	0.588	UniRef:UniRef50_R2S446
contig_38	cds	126737	127066	-	BENMGJ_01165	149.0	2.9e-46	1.018	0.925	0.712	UniRef:UniRef50_K8AIE9
contig_38	cds	127353	127739	-	BENMGJ_01166	147.0	1.5e-44	1.008	0.890	0.651	UniRef:UniRef50_P63727
contig_38	cds	127838	129190	-	BENMGJ_01167	860.0	2.5e-315	0.980	0.866	1.0	UniRef:UniRef50_P0AFK0
contig_38	cds	129286	129837	+	BENMGJ_01168	162.0	5.0e-49	0.858	0.849	0.567	UniRef:UniRef50_D3V5K3
contig_38	cds	129944	131317	-	BENMGJ_01169	754.0	2.8e-273	0.991	0.902	0.806	UniRef:UniRef50_P37773
contig_38	cds	131492	132490	+	BENMGJ_01170	574.0	8.2e-208	0.855	0.966	0.996	UniRef:UniRef50_A0A920B7K1
contig_38	cds	132717	133247	+	BENMGJ_01171	289.0	3.1e-99	1.0	0.926	0.784	UniRef:UniRef50_P57190
contig_38	cds	133660	134820	+	BENMGJ_01172	749.0	1.6e-274	1.018	0.985	0.967	UniRef:UniRef50_S5N3I9
contig_38	cds	134817	136025	+	BENMGJ_01173	482.0	5.1e-168	0.983	0.923	0.613	UniRef:UniRef50_A0A6D2GFF2
contig_38	cds	136079	136423	-	BENMGJ_01174	157.0	3.6e-49	0.974	0.822	0.622	UniRef:UniRef50_D2TN58
contig_38	cds	136426	140205	-	BENMGJ_01175	2453.0	0.0	1.0	1.0	0.995	BlastRules:WP_000060815
contig_38	cds	140202	141935	-	BENMGJ_01176	1175.0	0.0	1.0	1.0	0.997	BlastRules:WP_001120231
contig_38	cds	142148	142786	+	BENMGJ_01177	339.0	5.4e-118	0.976	0.908	0.768	UniRef:UniRef50_Q6D151
contig_38	ncRNA	142854	142909	+	BENMGJ_01178	69.0	8.6e-13	-	-	-	RFAM:RF02051
contig_38	cds	142969	144312	+	BENMGJ_01179	735.0	6.0e-266	0.989	0.875	0.873	UniRef:UniRef50_P0AE45
contig_38	cds	144397	144603	-	BENMGJ_01180	96.3	2.0e-26	0.985	0.957	0.701	UniRef:UniRef50_D3VIJ9
contig_38	cds	144930	145487	+	BENMGJ_01181	234.0	3.8e-77	0.984	0.858	0.615	UniRef:UniRef50_P39187
contig_38	cds	145477	146217	-	BENMGJ_01182	409.0	1.2e-144	1.008	1.0	0.774	UniRef:UniRef50_Q7MYV7
contig_38	cds	146485	148428	+	BENMGJ_01183	954.0	0.0	0.995	0.910	0.714	UniRef:UniRef50_P08331
contig_38	cds	148486	148872	-	BENMGJ_01184	149.0	1.4e-45	0.945	0.896	0.579	UniRef:UniRef50_A0A2I5TD74
contig_38	cds	148960	149808	+	BENMGJ_01185	326.0	2.6e-111	0.986	1.158	0.665	UniRef:UniRef50_A0A377CEI5
contig_38	cds	149889	150854	+	BENMGJ_01186	525.0	5.2e-188	0.997	0.985	0.809	UniRef:UniRef50_A0A0E3Y894
contig_38	cds	150957	151619	+	BENMGJ_01187	438.0	5.9e-157	1.055	1.0	0.948	UniRef:UniRef50_Q8ZK76
contig_38	cds	151731	153140	-	BENMGJ_01188	524.0	1.1e-181	0.981	0.824	0.587	UniRef:UniRef50_Q6A5H4
contig_38	cds	153436	154056	-	BENMGJ_01189	387.0	2.9e-139	1.0	1.0	0.956	BlastRules:WP_000211225
contig_38	cds	154276	154911	+	BENMGJ_01190	280.0	3.0e-95	0.815	1.0	0.849	UniRef:UniRef50_A0A655CQB8
contig_38	cds	154961	155887	-	BENMGJ_01191	335.0	1.1e-112	0.981	0.851	0.583	UniRef:UniRef50_G8LJA4
contig_39	cds	615	899	+	BENMGJ_01192	127.0	1.2e-37	0.968	0.820	0.659	UniRef:UniRef50_P57394
contig_39	cds	1129	3393	+	BENMGJ_01193	1063.0	0.0	0.960	0.921	0.707	UniRef:UniRef50_A0A090V2I4
contig_39	cds	3430	5178	+	BENMGJ_01194	889.0	0.0	0.878	0.975	0.922	UniRef:UniRef50_A0A377XU15
contig_39	cds	5175	6152	+	BENMGJ_01195	346.0	5.3e-117	0.985	0.909	0.544	UniRef:UniRef50_Q7N6C5
contig_39	cds	6196	7428	+	BENMGJ_01196	461.0	2.3e-159	0.978	0.911	0.574	UniRef:UniRef50_P75843
contig_39	cds	7480	7662	+	BENMGJ_01197	72.0	4.9e-17	0.950	0.891	0.526	UniRef:UniRef50_Q2YA91
contig_39	cds	7659	8405	+	BENMGJ_01198	441.0	1.7e-156	1.0	0.805	0.879	UniRef:UniRef50_P04951
contig_39	cds	8616	9509	+	BENMGJ_01199	505.0	1.0e-180	0.886	0.843	0.905	UniRef:UniRef50_P0AB03
contig_39	cds	9489	10265	-	BENMGJ_01200	414.0	7.6e-147	0.818	0.995	0.986	UniRef:UniRef50_O32562
contig_39	cds	10401	11204	+	BENMGJ_01201	449.0	5.5e-160	0.951	0.948	0.835	UniRef:UniRef50_A0A2V4E3C2
contig_39	cds	11197	12519	+	BENMGJ_01202	690.0	1.5e-250	0.814	0.989	0.989	UniRef:UniRef50_A0A496N6Q3
contig_39	cds	12500	13204	+	BENMGJ_01203	364.0	6.3e-128	0.808	0.990	0.989	UniRef:UniRef50_A0A7D8IUH1
contig_39	cds	13204	17670	+	BENMGJ_01204	2281.0	0.0	0.945	0.925	0.881	UniRef:UniRef50_P22523
contig_39	cds	18015	19835	+	BENMGJ_01205	947.0	0.0	1.008	1.013	0.782	UniRef:UniRef50_I2BAM7
contig_39	cds	20095	20643	+	BENMGJ_01206	325.0	3.7e-113	1.0	0.915	0.857	UniRef:UniRef50_A0A2G0QAZ9
contig_39	cds	20671	21318	+	BENMGJ_01207	337.0	8.8e-117	1.0	0.881	0.698	UniRef:UniRef50_A0A090V2C0
contig_39	cds	21380	22570	-	BENMGJ_01208	764.0	2.0e-282	1.0	1.0	0.960	BlastRules:WP_000462687
contig_39	cds	22755	23846	-	BENMGJ_01209	723.0	4.5e-267	1.0	1.0	0.997	BlastRules:WP_000977709
contig_39	cds	24136	24288	+	BENMGJ_01210	87.4	1.9e-23	1.0	0.962	0.880	UniRef:UniRef50_A0A0N1TVE1
contig_39	cds	24453	25853	-	BENMGJ_01211	722.0	3.3e-261	1.002	1.0	0.726	UniRef:UniRef50_B0JN99
contig_39	cds	26054	26515	-	BENMGJ_01212	158.0	2.4e-48	0.980	0.943	0.527	UniRef:UniRef50_A0A2X4XIS4
contig_39	cds	26832	28046	+	BENMGJ_01213	641.0	3.2e-230	0.998	0.870	0.769	UniRef:UniRef50_P40817
contig_39	cds	28291	29724	+	BENMGJ_01214	889.0	0.0	1.0	0.971	0.985	UniRef:UniRef50_A0A603RJF1
contig_39	cds	29805	31007	-	BENMGJ_01215	465.0	9.1e-162	0.988	0.959	0.567	UniRef:UniRef50_P57442
contig_39	cds	31202	32494	-	BENMGJ_01216	-	-	1.0	1.0	0.998	NCBIProtein:CHL97714.1
contig_39	cds	32539	32787	-	BENMGJ_01217	-	-	1.0	1.0	1.0	NCBIProtein:AAO69544.1
contig_39	cds	32828	33070	-	BENMGJ_01218	-	-	-	-	-	-
contig_39	cds	33073	33942	-	BENMGJ_01219	436.0	6.2e-154	0.945	0.941	0.766	UniRef:UniRef50_A0A3S4GV42
contig_39	cds	33939	34619	-	BENMGJ_01220	401.0	2.0e-141	0.982	0.813	0.847	UniRef:UniRef50_P03697
contig_39	cds	34616	35401	-	BENMGJ_01221	489.0	1.4e-175	0.973	0.904	0.949	UniRef:UniRef50_P03698
contig_39	cds	35407	35703	-	BENMGJ_01222	138.0	3.8e-42	1.010	0.990	0.697	UniRef:UniRef50_A0A376WZY7
contig_39	cds	35794	35994	-	BENMGJ_01223	-	-	-	-	-	-
contig_39	cds	36282	36488	+	BENMGJ_01224	127.0	8.7e-39	1.0	0.819	1.0	UniRef:UniRef50_A0A5W4SXL0
contig_39	cds	36515	36949	-	BENMGJ_01225	110.0	8.6e-30	1.0	0.947	0.986	UniRef:UniRef50_A0A5U1MQ54
contig_39	cds	37398	37688	-	BENMGJ_01226	-	-	-	-	-	-
contig_39	cds	37898	38134	+	BENMGJ_01227	91.3	3.4e-24	1.0	1.013	0.577	UniRef:UniRef50_A0A379S187
contig_39	cds	38154	38474	+	BENMGJ_01228	181.0	1.0e-58	0.991	0.833	0.886	UniRef:UniRef50_A0A2V4FYD3
contig_39	cds	38566	39471	+	BENMGJ_01229	389.0	7.9e-134	1.126	0.919	0.590	UniRef:UniRef50_A0AAN1AGT4
contig_39	cds	39468	40169	+	BENMGJ_01230	384.0	5.1e-135	0.987	0.898	0.817	UniRef:UniRef50_A0A085AR24
contig_39	cds	40166	40615	+	BENMGJ_01231	293.0	5.3e-102	1.0	1.0	0.973	UniRef:UniRef50_A0A379QHP7
contig_39	cds	40612	41145	+	BENMGJ_01232	-	-	-	-	-	-
contig_39	cds	41147	41404	+	BENMGJ_01233	135.0	3.8e-41	0.988	0.832	0.810	UniRef:UniRef50_A0A3E1X8T0
contig_39	cds	41415	41816	+	BENMGJ_01234	136.0	5.4e-40	1.218	1.006	0.549	UniRef:UniRef50_A0A757ZVK0
contig_39	cds	41924	42568	+	BENMGJ_01235	426.0	2.6e-152	1.0	1.0	1.0	UniRef:UniRef50_A0A3Z0DA97
contig_39	cds	42799	43032	+	BENMGJ_01236	106.0	4.0e-30	0.987	0.826	0.632	UniRef:UniRef50_A0A481W2L8
contig_39	cds	43432	44034	+	BENMGJ_01237	317.0	2.1e-109	0.985	0.835	0.782	UniRef:UniRef50_A8AHQ1
contig_39	cds	44034	44240	+	BENMGJ_01238	86.7	1.5e-22	0.971	0.857	0.576	UniRef:UniRef50_A0A807LK32
contig_39	cds	44243	44854	+	BENMGJ_01239	323.0	1.0e-112	1.0	1.167	0.823	UniRef:UniRef50_A0A5T4DKW6
contig_39	cds	44987	45784	+	BENMGJ_01240	533.0	2.0e-192	1.0	0.855	0.992	UniRef:UniRef50_H6WRZ1
contig_39	cds	46450	46638	+	BENMGJ_01241	116.0	2.1e-34	0.984	0.803	0.836	UniRef:UniRef50_A0A348DDS2
contig_39	ncRNA	46546	46642	+	BENMGJ_01242	112.4	1.9e-18	-	-	-	RFAM:RF01392
contig_39	cds	46835	47143	+	BENMGJ_01243	173.0	4.4e-56	0.882	1.0	0.944	UniRef:UniRef50_A0A731XZK9
contig_39	cds	47121	47660	+	BENMGJ_01244	363.0	9.4e-129	0.989	0.932	0.960	UniRef:UniRef50_A0A0H3FIG5
contig_39	cds	47868	47966	+	BENMGJ_01245	-	-	-	-	-	-
contig_39	cds	47968	48462	+	BENMGJ_01246	162.0	8.3e-50	0.945	0.901	0.594	UniRef:UniRef50_A0A5Y3VZZ0
contig_39	cds	48673	49206	+	BENMGJ_01247	331.0	1.1e-115	1.0	0.894	0.994	UniRef:UniRef50_M7RD82
contig_39	cds	49166	51301	+	BENMGJ_01248	717.0	3.9e-251	0.948	0.922	0.540	UniRef:UniRef50_A0A7R7D197
contig_39	cds	51298	51504	+	BENMGJ_01249	68.9	1.3e-15	0.971	0.930	0.606	UniRef:UniRef50_A0A1V9DF11
contig_39	cds	51501	53048	+	BENMGJ_01250	593.0	2.0e-208	1.023	0.969	0.592	UniRef:UniRef50_A0AAD1TTV2
contig_39	cds	52999	55050	+	BENMGJ_01251	996.0	0.0	0.990	1.007	0.726	UniRef:UniRef50_A0AAC8VAJ5
contig_39	cds	55141	55464	+	BENMGJ_01252	130.0	1.7e-38	0.991	0.869	0.613	UniRef:UniRef50_A0A076LK71
contig_39	cds	55490	55756	+	BENMGJ_01253	156.0	1.3e-49	1.0	0.854	0.886	UniRef:UniRef50_Q8ZQ92
contig_39	cds	55737	56303	+	BENMGJ_01254	360.0	7.0e-127	1.0	0.931	1.0	UniRef:UniRef50_A0A5Z8QST4
contig_39	cds	56300	56701	+	BENMGJ_01255	148.0	5.1e-45	0.977	0.878	0.531	UniRef:UniRef50_A0A3P5DJ86
contig_39	cds	56713	57462	+	BENMGJ_01256	337.0	6.2e-116	0.984	0.901	0.694	UniRef:UniRef50_A0AAD1TYJ8
contig_39	cds	57508	57906	+	BENMGJ_01257	-	-	-	-	-	-
contig_39	cds	57981	58232	+	BENMGJ_01258	-	-	-	-	-	-
contig_39	cds	58213	61299	+	BENMGJ_01259	1628.0	0.0	1.051	0.902	0.893	UniRef:UniRef50_A0A5Y1YAH0
contig_39	cds	61296	61628	+	BENMGJ_01260	233.0	2.6e-79	1.0	1.0	0.991	UniRef:UniRef50_C0PVU1
contig_39	cds	61727	62251	+	BENMGJ_01261	-	-	-	-	-	-
contig_39	cds	62341	62874	-	BENMGJ_01262	-	-	1.0	1.0	1.0	NCBIProtein:AAL19978.1
