# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_89	cds	38031	39236	+	OEKLIE_01678	538.0	1.3e-190	1.0	0.976	0.688	UniRef:UniRef50_A0A0T9WUR1
contig_89	cds	39236	39679	+	OEKLIE_01679	196.0	8.8e-64	0.952	0.940	0.721	UniRef:UniRef50_A0AAP9U5W9
contig_89	cds	39952	40866	+	OEKLIE_01680	365.0	1.0e-125	0.944	0.963	0.662	UniRef:UniRef50_UPI0019CAF06C
contig_89	cds	40918	41724	-	OEKLIE_01681	306.0	3.9e-103	0.974	0.919	0.594	UniRef:UniRef50_D2U281
contig_89	cds	41834	42931	-	OEKLIE_01682	585.0	2.9e-210	1.005	0.963	0.752	UniRef:UniRef50_D8MW96
contig_89	tRNA	43139	43215	+	OEKLIE_01683	77.5	-	-	-	-	-
contig_89	tRNA	43245	43321	+	OEKLIE_01684	77.5	-	-	-	-	-
contig_89	cds	43431	44684	-	OEKLIE_01685	753.0	3.9e-277	0.998	0.998	0.945	BlastRules:WP_000016907
contig_89	cds	44917	46248	+	OEKLIE_01686	808.0	4.1e-295	0.998	0.893	0.923	UniRef:UniRef50_P0A6C5
contig_89	cds	46351	48186	-	OEKLIE_01687	629.0	6.6e-219	1.077	0.992	0.536	UniRef:UniRef50_P04993
contig_89	cds	48183	51728	-	OEKLIE_01688	1374.0	0.0	0.995	0.987	0.591	UniRef:UniRef50_A0A379XLC3
contig_89	cds	51721	54609	-	OEKLIE_01689	1238.0	0.0	0.988	0.963	0.639	UniRef:UniRef50_Q6D8I0
contig_89	cds	54787	58158	-	OEKLIE_01690	1806.0	0.0	1.001	0.909	0.770	UniRef:UniRef50_P07648
contig_89	cds	58174	58494	-	OEKLIE_01691	150.0	1.2e-46	0.981	0.972	0.702	UniRef:UniRef50_A8AP37
contig_89	cds	58479	58886	-	OEKLIE_01692	246.0	6.5e-84	1.0	0.957	0.919	UniRef:UniRef50_A0A564LP56
contig_89	cds	58883	59446	-	OEKLIE_01693	234.0	2.0e-77	1.0	0.930	0.599	UniRef:UniRef50_P08371
contig_89	cds	59437	59907	-	OEKLIE_01694	213.0	4.5e-70	1.064	0.994	0.608	UniRef:UniRef50_A0AA86M7P1
contig_89	cds	60092	60886	-	OEKLIE_01695	368.0	5.9e-127	1.034	0.850	0.637	UniRef:UniRef50_P0A884
contig_89	cds	60893	61768	-	OEKLIE_01696	455.0	6.2e-161	0.990	0.881	0.753	UniRef:UniRef50_P60968
contig_89	cds	61984	64230	-	OEKLIE_01697	1400.0	0.0	0.993	0.908	0.992	UniRef:UniRef50_P37177
contig_89	cds	64243	64773	-	OEKLIE_01698	281.0	2.1e-96	0.994	1.0	0.771	UniRef:UniRef50_C4LD21
contig_89	cds	65456	66151	+	OEKLIE_01699	401.0	3.9e-141	0.991	0.801	0.856	UniRef:UniRef50_A6TDG7
contig_89	cds	66333	67046	+	OEKLIE_01700	425.0	1.9e-150	0.987	0.815	0.979	UniRef:UniRef50_P67127
contig_89	cds	67216	67434	+	OEKLIE_01701	95.5	7.1e-26	0.958	0.812	0.638	UniRef:UniRef50_H2IWY0
contig_90	cds	557	1957	-	OEKLIE_01702	722.0	3.3e-261	1.002	1.0	0.726	UniRef:UniRef50_B0JN99
contig_90	cds	2158	2619	-	OEKLIE_01703	158.0	2.4e-48	0.980	0.943	0.527	UniRef:UniRef50_A0A2X4XIS4
contig_90	cds	2936	4150	+	OEKLIE_01704	641.0	3.2e-230	0.998	0.870	0.769	UniRef:UniRef50_P40817
contig_90	cds	4395	5831	+	OEKLIE_01705	887.0	0.0	0.998	0.971	0.983	UniRef:UniRef50_A0A603RJF1
contig_90	cds	5909	6328	-	OEKLIE_01706	-	-	-	-	-	-
contig_90	cds	6380	7111	-	OEKLIE_01707	-	-	-	-	-	-
contig_90	cds	7306	8598	-	OEKLIE_01708	-	-	1.0	1.0	0.995	NCBIProtein:CHL97714.1
contig_90	cds	8643	8891	-	OEKLIE_01709	-	-	1.0	1.0	1.0	NCBIProtein:AAO69544.1
contig_90	cds	8932	9171	-	OEKLIE_01710	-	-	-	-	-	-
contig_90	cds	9214	10323	-	OEKLIE_01711	465.0	7.0e-163	1.003	0.995	0.641	UniRef:UniRef50_A0A756I5M3
contig_90	cds	10334	13219	-	OEKLIE_01712	1422.0	0.0	1.112	1.003	0.775	UniRef:UniRef50_A0A4V1HP60
contig_90	ncRNA	13257	13344	+	OEKLIE_01713	99.4	7.9e-17	-	-	-	RFAM:RF01386
contig_90	cds	13346	13582	-	OEKLIE_01714	100.0	1.3e-27	1.103	0.905	0.581	UniRef:UniRef50_A0AA94KPM7
contig_90	cds	13667	13825	-	OEKLIE_01715	66.2	6.0e-15	0.923	0.814	0.604	UniRef:UniRef50_H6WRX3
contig_90	cds	14128	14538	-	OEKLIE_01716	263.0	2.5e-90	1.022	1.0	0.978	UniRef:UniRef50_A0A5U9SNJ8
contig_90	cds	14658	14897	+	OEKLIE_01717	166.0	8.8e-54	1.0	0.898	1.0	UniRef:UniRef50_A0A5X1GEN6
contig_90	cds	14917	15237	+	OEKLIE_01718	183.0	1.2e-59	1.0	0.841	0.887	UniRef:UniRef50_A0A2V4FYD3
contig_90	cds	15328	16305	+	OEKLIE_01719	399.0	7.1e-137	1.375	1.054	0.526	UniRef:UniRef50_A0A5U9MFF6
contig_90	cds	16308	17057	+	OEKLIE_01720	479.0	5.3e-172	1.084	1.0	0.919	UniRef:UniRef50_P77546
contig_90	cds	17068	17415	+	OEKLIE_01721	195.0	3.6e-64	1.113	1.0	0.813	UniRef:UniRef50_C0PVW9
contig_90	cds	17412	17723	+	OEKLIE_01722	-	-	-	-	-	-
contig_90	cds	17822	18091	+	OEKLIE_01723	185.0	4.2e-61	1.0	0.918	1.0	UniRef:UniRef50_A0A6X6QWV5
contig_90	cds	18383	18616	+	OEKLIE_01724	106.0	4.0e-30	0.987	0.826	0.632	UniRef:UniRef50_A0A481W2L8
contig_90	cds	19032	19634	+	OEKLIE_01725	315.0	2.5e-108	0.985	0.835	0.772	UniRef:UniRef50_A8AHQ1
contig_90	cds	19634	19840	+	OEKLIE_01726	86.7	1.5e-22	0.971	0.857	0.576	UniRef:UniRef50_A0A807LK32
contig_90	cds	19843	20454	+	OEKLIE_01727	319.0	4.8e-111	1.0	1.167	0.818	UniRef:UniRef50_A0A5T4DKW6
contig_90	cds	20587	21384	+	OEKLIE_01728	533.0	2.0e-192	1.0	0.855	0.992	UniRef:UniRef50_H6WRZ1
contig_90	cds	21550	21768	+	OEKLIE_01729	-	-	-	-	-	-
contig_90	cds	21942	22067	+	OEKLIE_01730	82.0	1.4e-21	1.0	1.0	0.976	UniRef:UniRef50_A0A631MHE9
contig_90	cds	22203	22652	-	OEKLIE_01731	233.0	2.3e-78	1.0	1.0	0.987	UniRef:UniRef50_A0A076LFE1
contig_90	cds	22869	23006	+	OEKLIE_01732	92.0	1.9e-25	1.0	1.0	1.0	UniRef:UniRef50_A0AAE8YG67
contig_90	cds	23013	23486	-	OEKLIE_01733	-	-	1.0	0.689	1.0	NCBIProtein:CBW17061.1
contig_90	cds	23969	24304	+	OEKLIE_01734	223.0	2.8e-75	1.0	0.974	1.0	UniRef:UniRef50_A0A094S0J1
contig_90	cds	24288	24740	+	OEKLIE_01735	281.0	8.3e-97	1.193	1.0	0.821	UniRef:UniRef50_A0A077KCE6
contig_90	cds	24737	25237	+	OEKLIE_01736	143.0	3.4e-42	0.922	0.950	0.556	UniRef:UniRef50_B6DZ94
contig_90	cds	25445	25978	+	OEKLIE_01737	331.0	1.1e-115	1.0	0.894	0.994	UniRef:UniRef50_M7RD82
contig_90	cds	25938	28073	+	OEKLIE_01738	714.0	8.9e-250	0.948	0.922	0.539	UniRef:UniRef50_A0A7R7D197
contig_90	cds	28070	28276	+	OEKLIE_01739	68.9	1.3e-15	0.971	0.930	0.606	UniRef:UniRef50_A0A1V9DF11
contig_90	cds	28273	29820	+	OEKLIE_01740	597.0	8.6e-210	1.023	0.969	0.596	UniRef:UniRef50_A0AAD1TTV2
contig_90	cds	29771	31825	+	OEKLIE_01741	1001.0	0.0	0.999	1.018	0.726	UniRef:UniRef50_A0AAC8VAJ5
contig_90	cds	31916	32239	+	OEKLIE_01742	130.0	1.7e-38	0.991	0.869	0.613	UniRef:UniRef50_A0A076LK71
contig_90	cds	32265	32531	+	OEKLIE_01743	156.0	1.3e-49	1.0	0.854	0.886	UniRef:UniRef50_Q8ZQ92
contig_90	cds	32512	33078	+	OEKLIE_01744	359.0	1.4e-126	1.0	0.931	0.995	UniRef:UniRef50_A0A5Z8QST4
contig_90	cds	33075	33476	+	OEKLIE_01745	148.0	5.1e-45	0.977	0.878	0.531	UniRef:UniRef50_A0A3P5DJ86
contig_90	cds	33488	34237	+	OEKLIE_01746	337.0	6.2e-116	0.984	0.901	0.694	UniRef:UniRef50_A0AAD1TYJ8
contig_90	cds	34283	34681	+	OEKLIE_01747	-	-	-	-	-	-
contig_90	cds	34756	35007	+	OEKLIE_01748	-	-	-	-	-	-
contig_90	cds	34988	38074	+	OEKLIE_01749	1645.0	0.0	1.051	0.902	0.901	UniRef:UniRef50_A0A5Y1YAH0
contig_90	cds	38071	38403	+	OEKLIE_01750	232.0	3.7e-79	1.0	1.0	0.991	UniRef:UniRef50_C0PVU1
contig_90	cds	38502	38999	+	OEKLIE_01751	-	-	-	-	-	-
contig_90	cds	39116	39649	-	OEKLIE_01752	-	-	1.0	1.0	1.0	NCBIProtein:AAL19978.1
contig_90	cds	39739	40434	+	OEKLIE_01753	313.0	7.7e-107	1.165	0.996	0.576	UniRef:UniRef50_UPI000EAE8524
contig_90	cds	40444	41181	+	OEKLIE_01754	452.0	8.6e-162	0.992	0.953	0.815	UniRef:UniRef50_A0A1C4A0Y2
contig_90	cds	41241	41783	+	OEKLIE_01755	181.0	1.7e-56	0.939	0.812	0.592	UniRef:UniRef50_A0AAD2YY74
contig_90	cds	41855	45205	+	OEKLIE_01756	1624.0	0.0	1.032	1.002	0.730	UniRef:UniRef50_A0A619JU66
contig_90	cds	45244	45486	+	OEKLIE_01757	-	-	-	-	-	-
contig_90	cds	45540	47978	+	OEKLIE_01758	999.0	0.0	0.983	0.866	0.984	UniRef:UniRef50_A0A607DA45
contig_90	ncRNA	46288	46566	-	OEKLIE_01759	323.8	3.5e-43	-	-	-	RFAM:RF01390
contig_90	cds	47978	48559	+	OEKLIE_01760	337.0	6.5e-120	0.984	0.995	0.863	BlastRules:WP_001116083
contig_90	cds	49035	50003	+	OEKLIE_01761	-	-	1.0	1.0	0.997	NCBIProtein:HFW1528897.1
contig_90	cds	50271	50519	+	OEKLIE_01762	110.0	8.0e-32	0.951	0.940	0.641	UniRef:UniRef50_A0AAD1P414
contig_90	cds	50651	51277	-	OEKLIE_01763	273.0	8.0e-92	0.933	0.836	0.644	UniRef:UniRef50_A0A0C7KH75
contig_90	cds	51630	52316	-	OEKLIE_01764	475.0	1.9e-173	1.0	1.0	1.0	VFDB:VFG052349
contig_90	cds	52587	52841	-	OEKLIE_01765	102.0	3.9e-28	0.964	0.853	0.679	UniRef:UniRef50_A0A0E1NGK6
contig_90	cds	53205	55817	+	OEKLIE_01766	1655.0	0.0	0.999	0.908	0.942	UniRef:UniRef50_P04825
contig_90	ncRNA-region	55957	56030	+	-	97.3	5.5e-18	-	-	-	RFAM:RF02373
contig_90	cds	56025	57035	+	OEKLIE_01767	645.0	9.7e-235	1.0	0.913	0.946	UniRef:UniRef50_P0A7E1
contig_90	cds	57201	57743	+	OEKLIE_01768	377.0	2.5e-136	1.0	1.0	1.0	BlastRules:WP_001220671
contig_90	cds	57740	58849	-	OEKLIE_01769	738.0	3.5e-270	1.089	1.0	0.913	UniRef:UniRef50_P75863
contig_90	cds	58948	61056	+	OEKLIE_01770	1166.0	0.0	0.823	0.993	1.0	UniRef:UniRef50_A0A379WW56
contig_90	cds	61069	62976	+	OEKLIE_01771	1166.0	0.0	1.124	1.0	0.874	UniRef:UniRef50_P43672
contig_90	cds	62991	64244	+	OEKLIE_01772	558.0	4.3e-197	0.981	0.876	0.682	UniRef:UniRef50_P0AFL9
contig_90	cds	64249	65889	+	OEKLIE_01773	682.0	1.3e-242	1.002	0.961	0.645	UniRef:UniRef50_A0A7S4LWD3
contig_90	cds	65886	66449	+	OEKLIE_01774	211.0	4.3e-68	0.989	0.856	0.578	UniRef:UniRef50_H5UX00
contig_90	cds	66972	67490	-	OEKLIE_01775	218.0	3.7e-71	0.994	0.855	0.591	UniRef:UniRef50_Q0I3F9
contig_90	cds	67559	68728	-	OEKLIE_01776	-	-	-	-	-	-
contig_91	cds	58	1443	+	OEKLIE_01777	875.0	0.0	0.993	0.874	0.989	UniRef:UniRef50_G5LJD5
contig_91	cds	1543	2085	+	OEKLIE_01778	346.0	5.8e-124	1.0	1.0	1.0	VFDB:VFG041097
contig_91	cds	2109	3602	+	OEKLIE_01779	995.0	0.0	1.010	1.0	0.990	VFDB:VFG041098
contig_91	cds	3788	4234	+	OEKLIE_01780	219.0	2.6e-72	0.939	0.822	0.763	UniRef:UniRef50_V7IK80
contig_91	cds	4488	4973	+	OEKLIE_01781	331.0	1.2e-118	1.0	1.0	1.0	VFDB:VFG041100
contig_91	cds	5278	5763	+	OEKLIE_01782	344.0	5.5e-124	1.0	1.0	1.0	VFDB:VFG041101
contig_91	cds	5760	6131	+	OEKLIE_01783	245.0	5.8e-86	0.992	0.961	1.0	VFDB:VFG041102
contig_91	cds	6274	6759	+	OEKLIE_01784	327.0	2.8e-117	1.0	1.0	1.0	VFDB:VFG041103
contig_91	cds	6826	7362	+	OEKLIE_01785	355.0	1.1e-127	1.0	1.0	1.0	VFDB:VFG041104
contig_91	cds	7366	8709	+	OEKLIE_01786	907.0	0.0	1.0	1.0	1.0	VFDB:VFG041105
contig_91	cds	8706	10010	+	OEKLIE_01787	446.0	3.2e-153	0.998	0.962	0.582	UniRef:UniRef50_A0A2N9WUJ1
contig_91	cds	10015	10788	+	OEKLIE_01788	465.0	3.4e-166	1.0	0.945	0.868	UniRef:UniRef50_C0Q6Q0
contig_91	cds	11066	11422	+	OEKLIE_01789	-	-	1.0	0.825	1.0	NCBIProtein:AAL19241.1
contig_91	cds	11456	15325	+	OEKLIE_01790	-	-	1.0	1.0	1.0	NCBIProtein:AKD06957.1
contig_91	cds	15325	16113	+	OEKLIE_01791	558.0	8.0e-203	0.977	0.877	0.996	UniRef:UniRef50_A0A7U9H9E6
contig_91	cds	16140	16526	+	OEKLIE_01792	261.0	4.0e-92	1.0	0.928	1.0	VFDB:VFG041111
contig_91	cds	16553	17071	+	OEKLIE_01793	371.0	3.9e-134	1.0	0.994	1.0	VFDB:VFG041112
contig_91	cds	17468	19657	+	OEKLIE_01794	1342.0	0.0	1.0	1.0	0.999	VFDB:VFG041113
contig_91	cds	19681	20127	+	OEKLIE_01795	303.0	4.5e-106	1.0	0.967	1.0	UniRef:UniRef50_A0A1V2GF26
contig_91	cds	20146	24240	+	OEKLIE_01796	1848.0	0.0	1.068	0.996	0.848	UniRef:UniRef50_A0A370UZZ2
contig_91	cds	24234	24497	+	OEKLIE_01797	108.0	9.0e-31	0.966	0.848	0.631	UniRef:UniRef50_A0A0F1A9E0
contig_91	cds	24657	25430	+	OEKLIE_01798	279.0	1.4e-93	0.844	0.977	0.622	UniRef:UniRef50_Q93IR0
contig_91	cds	25424	25870	+	OEKLIE_01799	306.0	3.2e-107	1.0	1.0	1.0	UniRef:UniRef50_A0A3R0XQA8
contig_91	cds	26198	26335	-	OEKLIE_01800	-	-	-	-	-	-
contig_91	cds	26433	26870	+	OEKLIE_01801	237.0	2.3e-80	1.0	1.198	0.821	UniRef:UniRef50_A0A727QSE8
contig_91	cds	26923	27198	-	OEKLIE_01802	109.0	6.1e-31	0.835	0.826	0.671	UniRef:UniRef50_D4B986
contig_91	ncRNA	27053	27181	+	OEKLIE_01803	164.0	2.3e-28	-	-	-	RFAM:RF01385
contig_91	cds	27696	27947	+	OEKLIE_01804	142.0	2.0e-44	0.880	1.0	0.973	UniRef:UniRef50_A5FAM3
contig_91	cds	27940	28098	+	OEKLIE_01805	-	-	-	-	-	-
contig_91	cds	28350	28547	+	OEKLIE_01806	98.6	1.3e-27	0.800	1.0	0.923	UniRef:UniRef50_UPI0035261E40
contig_91	cds	28773	29054	+	OEKLIE_01807	-	-	-	-	-	-
contig_91	cds	29816	30316	+	OEKLIE_01808	-	-	1.0	1.0	0.994	NCBIProtein:AGK10248.1
contig_91	cds	30424	31137	+	OEKLIE_01809	-	-	1.0	0.967	0.992	NCBIProtein:AAX64199.1
contig_91	cds	31161	33671	+	OEKLIE_01810	825.0	4.1e-289	1.047	0.967	0.502	UniRef:UniRef50_P46005
contig_91	cds	33693	34163	+	OEKLIE_01811	307.0	2.1e-107	0.994	0.994	0.974	UniRef:UniRef50_Q7CR56
contig_91	cds	34569	35390	+	OEKLIE_01812	421.0	2.4e-148	0.974	0.967	0.744	UniRef:UniRef50_A0A3F3IR32
contig_91	cds	35272	35883	-	OEKLIE_01813	-	-	-	-	-	-
contig_91	cds	36205	37152	+	OEKLIE_01814	631.0	3.6e-230	1.0	1.0	1.0	UniRef:UniRef50_P37459
contig_91	cds	37488	38207	-	OEKLIE_01815	487.0	8.3e-178	1.0	1.0	1.0	BlastRules:WP_000787603
contig_91	cds	38538	38945	-	OEKLIE_01816	165.0	7.7e-52	0.985	0.978	0.617	UniRef:UniRef50_A0A659QRF6
contig_91	cds	39316	40083	-	OEKLIE_01817	496.0	1.8e-178	0.953	0.844	1.0	UniRef:UniRef50_Q47679
contig_91	cds	40192	42636	-	OEKLIE_01818	1346.0	0.0	0.991	0.920	0.833	UniRef:UniRef50_Q47146
contig_91	cds	42876	43454	+	OEKLIE_01819	362.0	1.2e-127	1.0	0.889	0.964	UniRef:UniRef50_Q7N7F7
contig_91	cds	43667	44434	+	OEKLIE_01820	486.0	3.4e-174	1.208	1.0	0.769	UniRef:UniRef50_Q47147
contig_91	cds	44405	45145	-	OEKLIE_01821	463.0	5.2e-166	1.0	0.957	0.894	UniRef:UniRef50_A0AAP5VK31
contig_91	cds	45395	46450	+	OEKLIE_01822	347.0	1.7e-116	1.011	0.934	0.555	UniRef:UniRef50_I8U8V4
contig_91	cds	46669	47643	+	OEKLIE_01823	295.0	2.3e-97	0.873	0.890	0.530	UniRef:UniRef50_A0A509CIF5
contig_91	cds	47640	47801	+	OEKLIE_01824	-	-	-	-	-	-
contig_91	cds	47798	48412	+	OEKLIE_01825	234.0	1.1e-76	0.990	0.957	0.604	UniRef:UniRef50_P28369
contig_91	cds	48568	50025	-	OEKLIE_01826	622.0	1.9e-220	0.998	0.906	0.624	UniRef:UniRef50_A0A655W848
contig_91	cds	50274	50732	+	OEKLIE_01827	229.0	2.4e-76	0.993	0.950	0.715	UniRef:UniRef50_Q89AN2
contig_91	cds	50821	52065	+	OEKLIE_01828	446.0	9.9e-154	1.029	0.998	0.526	UniRef:UniRef50_P04335
contig_91	cds	52123	52524	+	OEKLIE_01829	281.0	1.8e-97	1.0	0.864	1.0	UniRef:UniRef50_P24251
contig_91	cds	52575	53627	-	OEKLIE_01830	474.0	3.2e-166	1.057	0.941	0.630	UniRef:UniRef50_A0A285B4F0
contig_91	cds	53910	55013	+	OEKLIE_01831	480.0	6.3e-168	0.989	0.860	0.694	UniRef:UniRef50_P0A7B5
contig_91	cds	55025	56275	+	OEKLIE_01832	498.0	1.2e-173	0.998	0.896	0.624	UniRef:UniRef50_P07004
contig_91	tRNA	56391	56466	+	OEKLIE_01833	85.1	-	-	-	-	-
contig_91	cds	57266	57568	+	OEKLIE_01834	-	-	-	-	-	-
contig_91	cds	57519	57863	+	OEKLIE_01835	-	-	-	-	-	-
contig_91	cds	57808	58224	+	OEKLIE_01836	261.0	1.9e-89	1.0	0.952	0.986	UniRef:UniRef50_A0A379WT63
contig_91	cds	58358	58657	+	OEKLIE_01837	147.0	2.0e-45	1.0	0.861	0.667	UniRef:UniRef50_A0A0H3GX96
contig_91	cds	59004	60236	+	OEKLIE_01838	508.0	5.2e-178	0.985	0.896	0.671	UniRef:UniRef50_A0A6C6Z4I4
contig_91	cds	60368	61789	+	OEKLIE_01839	755.0	1.1e-273	0.996	0.948	0.790	UniRef:UniRef50_A0A511MH61
contig_91	cds	61791	62417	+	OEKLIE_01840	385.0	2.0e-136	0.962	0.897	0.945	UniRef:UniRef50_Q65VR9
contig_91	cds	62432	63310	+	OEKLIE_01841	358.0	1.2e-122	0.969	0.873	0.608	UniRef:UniRef50_A0A6A8ET27
contig_91	cds	63310	64224	+	OEKLIE_01842	635.0	8.2e-232	1.0	0.950	0.997	UniRef:UniRef50_Q8ZRI7
contig_91	cds	64258	65223	+	OEKLIE_01843	640.0	3.0e-233	0.984	0.943	0.997	UniRef:UniRef50_A0A486S272
contig_91	cds	65168	65440	-	OEKLIE_01844	188.0	2.5e-62	1.0	0.947	0.978	UniRef:UniRef50_A0A627NQ03
contig_91	cds	66131	66529	+	OEKLIE_01845	254.0	2.8e-87	1.0	0.985	0.962	UniRef:UniRef50_A0A3W0GUS1
contig_91	cds	66576	67334	-	OEKLIE_01846	496.0	3.5e-181	1.0	1.0	0.996	BlastRules:WP_001247040
contig_91	cds	67300	68625	-	OEKLIE_01847	611.0	7.9e-217	0.993	0.841	0.692	UniRef:UniRef50_A0A6P1V930
contig_91	cds	68630	69805	-	OEKLIE_01848	-	-	-	-	-	-
contig_92	ncRNA-region	26	156	+	-	129.5	4.8e-20	-	-	-	RFAM:RF00391
contig_92	ncRNA-region	200	330	+	-	132.6	1.4e-20	-	-	-	RFAM:RF00391
contig_92	ncRNA-region	374	505	+	-	134.2	7.5e-21	-	-	-	RFAM:RF00391
contig_92	ncRNA-region	549	679	+	-	138.1	1.6e-21	-	-	-	RFAM:RF00391
contig_92	cds	766	2295	-	OEKLIE_01849	368.0	1.0e-121	1.0	1.215	0.815	UniRef:UniRef50_A0A447N9E1
contig_92	cds	2537	3214	-	OEKLIE_01850	357.0	1.2e-124	0.987	0.982	0.770	UniRef:UniRef50_A0A2X1KL19
contig_92	cds	3214	3924	-	OEKLIE_01851	285.0	1.5e-95	1.055	0.933	0.618	UniRef:UniRef50_P0AF26
contig_92	cds	3921	5456	-	OEKLIE_01852	900.0	0.0	0.992	0.977	0.821	UniRef:UniRef50_A0A7C6CEJ9
contig_92	cds	5453	9196	-	OEKLIE_01853	2123.0	0.0	0.995	0.903	0.790	UniRef:UniRef50_P19319
contig_92	cds	9584	10981	-	OEKLIE_01854	867.0	0.0	0.996	1.0	0.940	BlastRules:WP_000019827
contig_92	cds	11322	13118	+	OEKLIE_01855	841.0	2.7e-303	1.002	0.957	0.743	UniRef:UniRef50_A0A085APD9
contig_92	cds	13111	13761	+	OEKLIE_01856	394.0	4.0e-139	1.0	0.844	0.963	UniRef:UniRef50_A8AG23
contig_92	cds	13762	15186	-	OEKLIE_01857	895.0	0.0	1.131	1.0	0.875	UniRef:UniRef50_P39165
contig_92	cds	15363	15716	+	OEKLIE_01858	209.0	1.2e-69	1.0	0.929	0.897	UniRef:UniRef50_P0AB52
contig_92	cds	15796	16026	-	OEKLIE_01859	81.3	3.1e-20	0.947	0.900	0.556	UniRef:UniRef50_A0A353P2R7
contig_92	cds	16293	17393	+	OEKLIE_01860	386.0	4.4e-131	0.995	0.883	0.560	UniRef:UniRef50_P31801
contig_92	cds	17447	18301	-	OEKLIE_01861	409.0	3.4e-143	0.982	0.959	0.713	UniRef:UniRef50_A0A4P6VY72
contig_92	cds	18339	19148	-	OEKLIE_01862	513.0	5.2e-185	1.052	1.0	0.951	UniRef:UniRef50_P0A2L9
contig_92	cds	19152	19541	-	OEKLIE_01863	171.0	2.0e-54	0.946	0.924	0.738	UniRef:UniRef50_UPI001A14111C
contig_92	cds	19538	20371	-	OEKLIE_01864	565.0	1.8e-207	1.0	1.0	1.0	BlastRules:WP_000347310
contig_92	cds	20371	21453	-	OEKLIE_01865	640.0	6.1e-232	1.0	0.916	0.911	UniRef:UniRef50_P0A7I0
contig_92	cds	21494	22750	-	OEKLIE_01866	603.0	9.9e-215	1.156	0.996	0.685	UniRef:UniRef50_P0A6X1
contig_92	cds	23064	23687	+	OEKLIE_01867	241.0	1.9e-79	0.966	0.881	0.595	UniRef:UniRef50_Q7N588
contig_92	cds	23684	24535	+	OEKLIE_01868	496.0	4.5e-178	0.996	1.0	0.869	UniRef:UniRef50_A0A3M1KLE3
contig_92	cds	24801	25748	+	OEKLIE_01869	608.0	2.0e-223	1.0	1.0	0.994	BlastRules:WP_001298109
contig_92	cds	25900	27558	+	OEKLIE_01870	681.0	1.5e-242	0.801	0.855	0.853	UniRef:UniRef50_A0A377DTE9
contig_92	cds	27603	27881	-	OEKLIE_01871	176.0	2.2e-57	1.185	1.0	0.835	UniRef:UniRef50_P0AB49
contig_92	cds	28157	28741	+	OEKLIE_01872	284.0	2.7e-96	0.985	0.816	0.707	UniRef:UniRef50_P0A7D1
contig_92	cds	28858	29949	+	OEKLIE_01873	515.0	1.4e-182	1.0	0.973	0.689	UniRef:UniRef50_P57288
contig_92	cds	30108	31373	-	OEKLIE_01874	853.0	2.3e-314	1.024	1.0	0.949	UniRef:UniRef50_S5MWW6
contig_92	cds	31868	32986	+	OEKLIE_01875	558.0	5.4e-199	0.925	0.854	0.741	UniRef:UniRef50_P31892
contig_92	cds	32983	34776	+	OEKLIE_01876	775.0	6.9e-278	1.003	0.998	0.606	UniRef:UniRef50_A0A711MED0
contig_92	cds	34795	35526	+	OEKLIE_01877	447.0	7.3e-160	1.004	1.0	0.861	UniRef:UniRef50_A0A086XVW4
contig_92	cds	35523	36119	+	OEKLIE_01878	376.0	7.0e-133	1.096	1.0	0.903	UniRef:UniRef50_P19930
contig_92	cds	36109	36513	+	OEKLIE_01879	271.0	1.5e-93	1.0	0.887	0.993	UniRef:UniRef50_P19931
contig_92	cds	36510	37358	+	OEKLIE_01880	567.0	5.3e-205	0.996	0.819	0.989	UniRef:UniRef50_P19932
contig_92	cds	37433	38977	+	OEKLIE_01881	600.0	7.2e-211	0.975	0.904	0.599	UniRef:UniRef50_P26459
contig_92	cds	38989	40125	+	OEKLIE_01882	731.0	2.2e-267	1.024	1.0	0.966	UniRef:UniRef50_A0A344R1E1
contig_92	cds	40138	40227	+	OEKLIE_01883	50.8	1.6e-09	0.931	0.900	0.889	UniRef:UniRef50_Q32HS8
contig_92	cds	40622	41896	+	OEKLIE_01884	548.0	2.3e-193	0.995	0.948	0.626	UniRef:UniRef50_N9C2I3
contig_92	cds	42110	43822	+	OEKLIE_01885	777.0	2.6e-279	0.977	0.951	0.675	UniRef:UniRef50_W0HQK1
contig_92	cds	43885	44139	-	OEKLIE_01886	132.0	1.9e-40	0.893	0.882	0.920	UniRef:UniRef50_A0A653L0T6
contig_92	cds	44308	45042	+	OEKLIE_01887	479.0	1.9e-174	1.0	1.0	1.0	BlastRules:WP_000017421
contig_92	cds	45056	45667	-	OEKLIE_01888	375.0	4.1e-132	1.0	0.842	0.892	UniRef:UniRef50_P0C960
contig_92	cds	45838	46752	+	OEKLIE_01889	482.0	8.6e-171	1.164	1.0	0.692	UniRef:UniRef50_P76008
contig_92	cds	46849	48582	+	OEKLIE_01890	736.0	7.0e-262	0.993	0.876	0.667	UniRef:UniRef50_Q87KV8
contig_92	cds	48645	49715	-	OEKLIE_01891	404.0	7.8e-139	0.986	0.900	0.527	UniRef:UniRef50_P29012
