"Product","Gene_Name","Count","Example_Tag","DbXrefs"
"Putative envelope protein",NA,9,"GEGEGB_01182","SO:0001217, UniRef:UniRef50_A0A0E1NC99"
"Putative epimerase LsrE","lsrE",9,"GEGEGB_03725","SO:0001217, UniRef:UniRef50_Q8ZKP8"
"Putative gluconeogenesis factor",NA,9,"GEGEGB_02196","SO:0001217, UniRef:UniRef50_P75767"
"Putative glutamate--cysteine ligase 2",NA,9,"GEGEGB_02403","SO:0001217, UniRef:UniRef50_P77213"
"Putative glutamine amidotransferase YafJ","yafJ",9,"GEGEGB_02671","SO:0001217, UniRef:UniRef50_Q47147"
"Putative glutamine amidotransferase domain-containing protein",NA,9,"GEGEGB_04189","SO:0001217, UniRef:UniRef50_V6M4D6"
"Putative inner membrane protein",NA,9,"GEGEGB_01614","SO:0001217, UniRef:UniRef50_A0A0H3CHL7"
"Putative isomerase/hydrolase putative Fumarylacetoacetate (FAA) hydrolase",NA,9,"GEGEGB_00723","SO:0001217, UniRef:UniRef50_G2ZV87"
"Putative manganese efflux pump MntP","mntP",9,"GEGEGB_01106","SO:0001217, UniRef:UniRef50_A0A085VMU3"
"Putative membrane protein",NA,9,"GEGEGB_02118","SO:0001217, UniRef:UniRef50_A0A379SGI0"
"Putative membrane-bound redox modulator Alx",NA,9,"GEGEGB_03301","SO:0001217, UniRef:UniRef50_A0A2X2T6Q2"
"Putative metabolite transport protein YaaU","yaaU",9,"GEGEGB_00084","SO:0001217, UniRef:UniRef50_P31679"
"Putative metal-dependent hydrolase",NA,9,"GEGEGB_03298","SO:0001217, UniRef:UniRef50_F9SNI0"
"Putative multidrug resistance protein MdtD","mdtD",9,"GEGEGB_00784","SO:0001217, UniRef:UniRef50_B7L9V0"
"Putative nucleoside transporter YegT","yegT",9,"GEGEGB_00760","SO:0001217, UniRef:UniRef50_P76417"
"Putative oxidoreductase YceM","yceM",9,"GEGEGB_01847","SO:0001217, UniRef:UniRef50_P37168"
"Putative peptide chain release factor-like protein",NA,9,"GEGEGB_02667","SO:0001217, UniRef:UniRef50_P28369"
"Putative peptidoglycan binding domain protein",NA,9,"GEGEGB_02042","SO:0001217, UniRef:UniRef50_I2BAM7"
"Putative permease IIC component",NA,9,"GEGEGB_01603","SO:0001217, UniRef:UniRef50_P39365"
"Putative permease PerM","perM",9,"GEGEGB_00396","SO:0001217, UniRef:UniRef50_P0AFI9"
"Putative phosphatase",NA,9,"GEGEGB_02860","SO:0001217, UniRef:UniRef50_A0A085G4E0"
"Putative phosphotransferase IIA component SgcA","sgcA",9,"GEGEGB_01605","SO:0001217, UniRef:UniRef50_P39363"
"Putative phosphotransferase enzyme IIB component SgcB","sgcB",9,"GEGEGB_01602","SO:0001217, UniRef:UniRef50_P58035"
"Putative polysaccharide export protein Wza",NA,9,"GEGEGB_00797","SO:0001217, UniRef:UniRef50_P0A930"
"Putative pre-16S rRNA nuclease",NA,9,"GEGEGB_03162","SO:0001217, UniRef:UniRef50_A0AA42BB57"
"Putative pyruvate formate-lyase 3-activating enzyme",NA,9,"GEGEGB_02149","SO:0001217, UniRef:UniRef50_A0A376TK58"
"Putative regulator AbrB","abrB",9,"GEGEGB_02257","SO:0001217, UniRef:UniRef50_P75747"
"Putative sgc region transcriptional regulator",NA,9,"GEGEGB_01607","SO:0001217, UniRef:UniRef50_P39361"
"Putative substrate-binding protein",NA,9,"GEGEGB_00118","SO:0001217, UniRef:UniRef50_A0A377KCN3"
"Putative sulfite reductase [NADPH] hemoprotein beta-component",NA,9,"GEGEGB_02985","SO:0001217, UniRef:UniRef50_P0C0B2"
"Putative sulfur carrier protein YedF","yedF",9,"GEGEGB_00976","SO:0001217, UniRef:UniRef50_A0A066RAR0"
"Putative transcriptional regulator of 2-aminoethylphosphonate degradation operon",NA,9,"GEGEGB_02559","SO:0001217, UniRef:UniRef50_A0A083ZTV9"
"Putative transport protein YbjL","ybjL",9,"GEGEGB_02129","SO:0001217, UniRef:UniRef50_P60869"
"Putative transport protein YdiK","ydiK",9,"GEGEGB_01302","SO:0001217, UniRef:UniRef50_P0AFS7"
"Putative transport protein YidE","yidE",9,"GEGEGB_03910","SO:0001217, UniRef:UniRef50_P60872"
"Putative uncharacterized transporter YgaY","ygaY",9,"GEGEGB_02850","SO:0001217, UniRef:UniRef50_P76628"
"Putrescine ABC transporter membrane protein",NA,9,"GEGEGB_02119","SO:0001217, UniRef:UniRef50_A0A0A8VHL7"
"Putrescine aminotransferase",NA,9,"GEGEGB_03293","SO:0001217, UniRef:UniRef50_P42588"
"Putrescine transport ATP-binding protein PotG","potG",9,"GEGEGB_02121","SO:0001217, UniRef:UniRef50_P31134"
"Putrescine transport system permease protein PotH","potH",9,"GEGEGB_02120","SO:0001217, UniRef:UniRef50_P31135"
"Putrescine transporter PotE","potE",9,"GEGEGB_02289","SO:0001217, UniRef:UniRef50_P0AAF1"
"Putrescine-binding periplasmic protein",NA,9,"GEGEGB_02122","SO:0001217, UniRef:UniRef50_F2JWZ2"
"Pyridoxal phosphate homeostasis protein",NA,9,"GEGEGB_03165","SO:0001217, UniRef:UniRef50_Q9KUQ4"
"Pyridoxal phosphate phosphatase YigL","yigL",9,"GEGEGB_03511","SO:0001217, UniRef:UniRef50_P27848"
"Pyridoxine 5'-phosphate synthase",NA,9,"GEGEGB_00301","SO:0001217, UniRef:UniRef50_Q8ZCP4"
"Pyridoxine/pyridoxal/pyridoxamine kinase",NA,9,"GEGEGB_00458","SO:0001217, UniRef:UniRef50_P40191"
"Pyridoxine/pyridoxamine 5'-phosphate oxidase",NA,9,"GEGEGB_01390","SO:0001217, UniRef:UniRef50_Q8ED71"
"Pyrimidine-specific ribonucleoside hydrolase RihA","rihA",9,"GEGEGB_02327","SO:0001217, UniRef:UniRef50_P41409"
"Pyrimidine/purine nucleoside phosphorylase",NA,9,"GEGEGB_02602","SO:0001217, UniRef:UniRef50_P0C037"
"Pyrroline-5-carboxylate reductase",NA,9,"GEGEGB_02608","SO:0001217, UniRef:UniRef50_P0A9L8"
"Pyrroloquinoline quinone transporter",NA,9,"GEGEGB_01577","SO:0001217, UniRef:UniRef50_P76115"
"Pyruvate dehydrogenase E1 component",NA,9,"GEGEGB_00168","SO:0001217, UniRef:UniRef50_A0A6H2F9S0"
"Pyruvate dehydrogenase [ubiquinone]",NA,9,"GEGEGB_02102","SO:0001217, UniRef:UniRef50_A0A1T4Z4C8"
"Pyruvate dehydrogenase complex repressor",NA,9,"GEGEGB_00166","SO:0001217, UniRef:UniRef50_P0ACL9"
"Pyruvate formate-lyase 1-activating enzyme",NA,9,"GEGEGB_02069","SO:0001217, UniRef:UniRef50_P0A9N4"
"Pyruvate kinase",NA,9,"GEGEGB_01052","SO:0001217, UniRef:UniRef50_A0A0E3Y6M9"
"Pyruvate kinase I",NA,9,"GEGEGB_01318","SO:0001217, UniRef:UniRef50_P0AD61"
"Pyruvate-flavodoxin oxidoreductase",NA,9,"GEGEGB_01636","SO:0001217, UniRef:UniRef50_A0A4R3I7Q4"
"Pyruvate/proton symporter BtsT","btsT",9,"GEGEGB_02385","SO:0001217, UniRef:UniRef50_P39396"
"Queuine tRNA-ribosyltransferase",NA,9,"GEGEGB_02585","SO:0001217, UniRef:UniRef50_Q9HXH9"
"Quinol dehydrogenase periplasmic component",NA,9,"GEGEGB_00651","SO:0001217, UniRef:UniRef50_C9QGG8"
"Quinolinate synthase",NA,9,"GEGEGB_02232","SO:0001217, UniRef:UniRef50_A0A8J7KBT6"
"Quinone oxidoreductase 1",NA,9,"GEGEGB_04377","SO:0001217, UniRef:UniRef50_P28304"
"Quinone-dependent D-lactate dehydrogenase",NA,9,"GEGEGB_00733","SO:0001217, UniRef:UniRef50_P06149"
"Quinoprotein glucose dehydrogenase",NA,9,"GEGEGB_00185","SO:0001217, UniRef:UniRef50_A0A447QUM1"
"RCS-specific HTH-type transcriptional activator RclR","rclR",9,"GEGEGB_02418","SO:0001217, UniRef:UniRef50_P77379"
"RNA 2',3'-cyclic phosphodiesterase",NA,9,"GEGEGB_00207","SO:0001217, UniRef:UniRef50_A0A379TGX4"
"RNA chaperone ProQ","proQ",9,"GEGEGB_01094","SO:0001217, UniRef:UniRef50_P60317"
"RNA polymerase sigma factor FliA","fliA",9,"GEGEGB_00986","SO:0001217, UniRef:UniRef50_P0AEM6"
"RNA polymerase sigma factor RpoD","rpoD",9,"GEGEGB_03286","SO:0001217, UniRef:UniRef50_Q87DT7"
"RNA polymerase sigma factor RpoE","rpoE",9,"GEGEGB_00291","BlastRules:WP_000003307, SO:0001217, UniRef:UniRef50_G4SZY6"
"RNA polymerase sigma factor RpoH","rpoH",9,"GEGEGB_04170","SO:0001217, UniRef:UniRef50_P50511"
"RNA polymerase sigma-54 factor",NA,9,"GEGEGB_03403","SO:0001217, UniRef:UniRef50_P24255"
"RNA polymerase-associated protein RapA","rapA",9,"GEGEGB_00103","SO:0001217, UniRef:UniRef50_P60240"
"RNA polymerase-binding transcription factor DksA","dksA",9,"GEGEGB_00205","SO:0001217, UniRef:UniRef50_P57294"
"RNA pyrophosphohydrolase",NA,9,"GEGEGB_03056","SO:0001217, UniRef:UniRef50_C4LD21"
"RNase E specificity factor CsrD","csrD",9,"GEGEGB_03460","SO:0001217, UniRef:UniRef50_P13518"
"RNase P",NA,9,"GEGEGB_03877","SO:0001217, UniRef:UniRef50_C6DK99"
"RNase adapter protein RapZ","rapZ",9,"GEGEGB_03406","SO:0001217, UniRef:UniRef50_C4K7I7"
"ROK family protein",NA,9,"GEGEGB_04049","SO:0001217, UniRef:UniRef50_A9MLE3"
"RecBCD enzyme subunit RecB","recB",9,"GEGEGB_03044","SO:0001217, UniRef:UniRef50_A0A379XLC3"
"RecBCD enzyme subunit RecC","recC",9,"GEGEGB_03046","SO:0001217, UniRef:UniRef50_P07648"
"RecBCD enzyme subunit RecD","recD",9,"GEGEGB_03043","SO:0001217, UniRef:UniRef50_P04993"
"Recombination protein RecR","recR",9,"GEGEGB_02497","SO:0001217, UniRef:UniRef50_P0A7H6"
"Recombination-associated protein RdgC","rdgC",9,"GEGEGB_02601","SO:0001217, UniRef:UniRef50_Q9KU12"
"Redoxin domain-containing protein",NA,9,"GEGEGB_01659","SO:0001217, UniRef:UniRef50_V7IQ29"
"Regulator of RpoS","rpoS",9,"GEGEGB_01756","SO:0001217, UniRef:UniRef50_P0AEV1"
"Regulator of nucleoside diphosphate kinase",NA,9,"GEGEGB_02366","SO:0001217, UniRef:UniRef50_A0A085FYK6"
"Regulator of ribonuclease activity B",NA,9,"GEGEGB_04740","SO:0001217, UniRef:UniRef50_Q6LUW5"
"Regulator of sigma D",NA,9,"GEGEGB_03644","SO:0001217, UniRef:UniRef50_P0AFX4"
"Regulator of sigma E protease",NA,9,"GEGEGB_00239","SO:0001217, UniRef:UniRef50_Q8ZRP1"
"Regulator of sigma S factor FliZ","fliZ",9,"GEGEGB_00987","SO:0001217, UniRef:UniRef50_P52627"
"Regulatory protein AsnC","asnC",9,"GEGEGB_03839","SO:0001217, UniRef:UniRef50_P0ACI6"
"Regulatory protein RecX","recX",9,"GEGEGB_02868","SO:0001217, UniRef:UniRef50_P33596"
"Regulatory protein SdiA","sdiA",9,"GEGEGB_00992","SO:0001217, UniRef:UniRef50_P07026"
"Regulatory protein ada",NA,9,"GEGEGB_00643","SO:0001217, UniRef:UniRef50_P26189"
"Replicative DNA helicase DnaB","dnaB",9,"GEGEGB_04378","SO:0001217, UniRef:UniRef50_P0ACB0"
"Replicative helicase loader DnaC","dnaC",9,"GEGEGB_04833","SO:0001217, UniRef:UniRef50_A0A170PBF8"
"Respiratory nitrate reductase 2 gamma chain",NA,9,"GEGEGB_01762","SO:0001217, UniRef:UniRef50_A0A2X1KL19"
"Response regulator UvrY","uvrY",9,"GEGEGB_00994","SO:0001217, UniRef:UniRef50_P0AED5"
"Response regulator transcription factor HprR","hprR",9,"GEGEGB_01924","SO:0001217, UniRef:UniRef50_A7MQ73"
"Rho-GAP domain-containing protein",NA,9,"GEGEGB_01330","SO:0001217, UniRef:UniRef50_C4LDE3"
"Rhodanese domain-containing protein",NA,9,"GEGEGB_02833","SO:0001217, UniRef:UniRef50_B5RDC8"
"Rhodanese-like domain-containing protein",NA,9,"GEGEGB_04025","SO:0001217, UniRef:UniRef50_A0A6L6FAE8"
"Rhomboid protease GlpG-like protein",NA,9,"GEGEGB_04208","SO:0001217, UniRef:UniRef50_A7MGE5"
"Ribbon-helix-helix protein CopG domain-containing protein","copG",9,"GEGEGB_02294","SO:0001217, UniRef:UniRef50_A0A6P1PUW9"
"Riboflavin biosynthesis protein",NA,9,"GEGEGB_00049","SO:0001217, UniRef:UniRef50_Q7N8X3"
"Riboflavin biosynthesis protein RibD","ribD",9,"GEGEGB_02573","SO:0001217, UniRef:UniRef50_P25539"
"Riboflavin synthase",NA,9,"GEGEGB_01367","SO:0001217, UniRef:UniRef50_P0AFU8"
"Ribonuclease 3",NA,9,"GEGEGB_00298","SO:0001217, UniRef:UniRef50_P0A7Y0"
"Ribonuclease BN",NA,9,"GEGEGB_03782","SO:0001217, UniRef:UniRef50_A0A379X3E3"
"Ribonuclease D",NA,9,"GEGEGB_01123","SO:0001217, UniRef:UniRef50_P09155"
"Ribonuclease E",NA,9,"GEGEGB_01829","SO:0001217, UniRef:UniRef50_J3YSE0"
"Ribonuclease G",NA,9,"GEGEGB_03455","SO:0001217, UniRef:UniRef50_G4QFG2"
"Ribonuclease H",NA,9,"GEGEGB_02733","SO:0001217, UniRef:UniRef50_Q1I7T4"
"Ribonuclease HII",NA,9,"GEGEGB_00246","SO:0001217, UniRef:UniRef50_Q8EGG1"
"Ribonuclease PH",NA,9,"GEGEGB_03993","SO:0001217, UniRef:UniRef50_R9M712"
"Ribonuclease R",NA,9,"GEGEGB_04653","SO:0001217, UniRef:UniRef50_Q8K917"
"Ribonuclease T",NA,9,"GEGEGB_01377","SO:0001217, UniRef:UniRef50_A0A316FMG5"
"Ribonucleoside transporter",NA,9,"GEGEGB_03945","SO:0001217, UniRef:UniRef50_A0A377UTS3"
"Ribonucleoside-diphosphate reductase 1 subunit alpha",NA,9,"GEGEGB_00627","SO:0001217, UniRef:UniRef50_P00452"
"Ribonucleoside-diphosphate reductase 1 subunit beta",NA,9,"GEGEGB_00626","SO:0001217, UniRef:UniRef50_P69924"
"Ribonucleoside-diphosphate reductase subunit alpha",NA,9,"GEGEGB_02844","SO:0001217, UniRef:UniRef50_P47473"
"Ribonucleoside-diphosphate reductase subunit beta",NA,9,"GEGEGB_02845","SO:0001217, UniRef:UniRef50_A0A2I1IMZ3"
"Ribose ABC transport system",NA,9,"GEGEGB_03833","SO:0001217, UniRef:UniRef50_A0A2X3GG12"
"Ribose import binding protein RbsB","rbsB",9,"GEGEGB_03831","SO:0001217, UniRef:UniRef50_P44737"
"Ribose transport system permease protein rbsC","rbsC",9,"GEGEGB_03832","SO:0001217, UniRef:UniRef50_A0A377PRY9"
"Ribose-5-phosphate isomerase A",NA,9,"GEGEGB_03133","SO:0001217, UniRef:UniRef50_P44725"
"Ribosomal RNA large subunit methyltransferase E",NA,9,"GEGEGB_03379","SO:0001217, UniRef:UniRef50_Q8ZBB5"
"Ribosomal RNA large subunit methyltransferase G",NA,9,"GEGEGB_03297","SO:0001217, UniRef:UniRef50_A0A1B7KZM7"
"Ribosomal RNA large subunit methyltransferase H",NA,9,"GEGEGB_02341","SO:0001217, UniRef:UniRef50_P0A8I8"
"Ribosomal RNA large subunit methyltransferase I",NA,9,"GEGEGB_01944","SO:0001217, UniRef:UniRef50_P75876"
"Ribosomal RNA large subunit methyltransferase J",NA,9,"GEGEGB_04133","SO:0001217, UniRef:UniRef50_A0A377DJR3"
"Ribosomal RNA large subunit methyltransferase M",NA,9,"GEGEGB_03028","SO:0001217, UniRef:UniRef50_P0ADR6"
"Ribosomal RNA small subunit methyltransferase A",NA,9,"GEGEGB_00097","SO:0001217, UniRef:UniRef50_P06992"
"Ribosomal RNA small subunit methyltransferase B",NA,9,"GEGEGB_04320","SO:0001217, UniRef:UniRef50_P36929"
"Ribosomal RNA small subunit methyltransferase C",NA,9,"GEGEGB_04846","SO:0001217, UniRef:UniRef50_P39406"
"Ribosomal RNA small subunit methyltransferase D",NA,9,"GEGEGB_04166","SO:0001217, UniRef:UniRef50_A0A853IHG4"
"Ribosomal RNA small subunit methyltransferase E",NA,9,"GEGEGB_03159","SO:0001217, UniRef:UniRef50_A0A2X3FA23"
"Ribosomal RNA small subunit methyltransferase F",NA,9,"GEGEGB_01090","SO:0001217, UniRef:UniRef50_P76273"
"Ribosomal RNA small subunit methyltransferase G",NA,9,"GEGEGB_03842","SO:0001217, UniRef:UniRef50_Q7NA87"
"Ribosomal RNA small subunit methyltransferase H",NA,9,"GEGEGB_00131","SO:0001217, UniRef:UniRef50_P60390"
"Ribosomal RNA small subunit methyltransferase I",NA,9,"GEGEGB_03346","SO:0001217, UniRef:UniRef50_A8G181"
"Ribosomal RNA small subunit methyltransferase J",NA,9,"GEGEGB_04137","SO:0001217, UniRef:UniRef50_C5WC51"
"Ribosomal large subunit pseudouridine synthase C",NA,9,"GEGEGB_01828","SO:0001217, UniRef:UniRef50_P0AA39"
"Ribosomal large subunit pseudouridine synthase D",NA,9,"GEGEGB_02752","SO:0001217, UniRef:UniRef50_P33643"
"Ribosomal protein L11 methyltransferase",NA,9,"GEGEGB_03468","SO:0001217, UniRef:UniRef50_P0A8T1"
"Ribosomal protein S12 methylthiotransferase accessory factor YcaO","ycaO",9,"GEGEGB_02063","SO:0001217, UniRef:UniRef50_P75838"
"Ribosomal protein bS6--L-glutamate ligase",NA,9,"GEGEGB_02124","SO:0001217, UniRef:UniRef50_A0A379WXG9"
"Ribosomal protein uL3 glutamine methyltransferase",NA,9,"GEGEGB_00518","SO:0001217, UniRef:UniRef50_Q0WDE1"
"Ribosomal protein uS12 methylthiotransferase RimO","rimO",9,"GEGEGB_02141","SO:0001217, UniRef:UniRef50_P0AEI4"
"Ribosomal silencing factor RsfS","rsfS",9,"GEGEGB_02340","SO:0001217, UniRef:UniRef50_P0AAT6"
"Ribosomal small subunit pseudouridine synthase A",NA,9,"GEGEGB_00675","SO:0001217, UniRef:UniRef50_P0AA43"
"Ribosomal-protein-serine acetyltransferase",NA,9,"GEGEGB_01600","SO:0001217, UniRef:UniRef50_P13857"
"Ribosome hibernation promoting factor",NA,9,"GEGEGB_03404","SO:0001217, UniRef:UniRef50_P0AFX0"
"Ribosome maturation factor RimM","rimM",9,"GEGEGB_02763","SO:0001217, UniRef:UniRef50_Q5E7F1"
"Ribosome maturation factor RimP","rimP",9,"GEGEGB_03371","SO:0001217, UniRef:UniRef50_Q6D9A7"
"Ribosome rescue factor SmrB","smrB",9,"GEGEGB_00517","SO:0001217, UniRef:UniRef50_P0A8B2"
"Ribosome-associated inhibitor A",NA,9,"GEGEGB_02754","SO:0001217, UniRef:UniRef50_P0AD49"
"Ribosome-associated protein",NA,9,"GEGEGB_02438","SO:0001217, UniRef:UniRef50_A0A378F8Y5"
"Ribosome-binding ATPase YchF","ychF",9,"GEGEGB_01159","SO:0001217, UniRef:UniRef50_P57288"
"Ribosome-binding factor A",NA,9,"GEGEGB_03368","SO:0001217, UniRef:UniRef50_Q8ZBC3"
"Ribosome-recycling factor",NA,9,"GEGEGB_00235","SO:0001217, UniRef:UniRef50_Q5NZH2"
"Ribulokinase",NA,9,"GEGEGB_00112","SO:0001217, UniRef:UniRef50_A0A4P0XR93"
"Ribulose-phosphate 3-epimerase",NA,9,"GEGEGB_04242","SO:0001217, UniRef:UniRef50_P57603"
"Rod shape-determining protein MreD","mreD",9,"GEGEGB_03457","SO:0001217, UniRef:UniRef50_A0A0H3HX26"
"RpoE-regulated lipoprotein",NA,9,"GEGEGB_00447","SO:0001217, UniRef:UniRef50_A0A285B764"
"Rubredoxin",NA,9,"GEGEGB_01528","SO:0001217, UniRef:UniRef50_A0A447R4L4"
"RutC family protein YoaB","yoaB",9,"GEGEGB_01117","SO:0001217, UniRef:UniRef50_P0AEB7"
"S-adenosylmethionine decarboxylase proenzyme",NA,9,"GEGEGB_00181","SO:0001217, UniRef:UniRef50_P0A7F6"
"S-adenosylmethionine synthase",NA,9,"GEGEGB_03155","SO:0001217, UniRef:UniRef50_A0A2M6W2A7"
"S-adenosylmethionine:tRNA ribosyltransferase-isomerase",NA,9,"GEGEGB_02586","SO:0001217, UniRef:UniRef50_P0A7F9"
"S-formylglutathione hydrolase YeiG","yeiG",9,"GEGEGB_00704","SO:0001217, UniRef:UniRef50_P33018"
"S-ribosylhomocysteine lyase",NA,9,"GEGEGB_02856","SO:0001217, UniRef:UniRef50_Q9PN97"
"SAM-dependent methyltransferase",NA,9,"GEGEGB_04794","SO:0001217, UniRef:UniRef50_B5R9N9"
"SDR family oxidoreductase",NA,9,"GEGEGB_00729","SO:0001217, UniRef:UniRef50_A0A238X7X7"
"SPI-1 type III secretion system chaperone SpaK","spaK",9,"GEGEGB_02935","BlastRules:WP_001164066, SO:0001217, UniRef:UniRef50_P0A1N0"
"SPI-1 type III secretion system effector SipA","sipA",9,"GEGEGB_02922","BlastRules:WP_000258811, BlastRules:WP_000258814, SO:0001217, UniRef:UniRef50_P0CL52"
"SPI-1 type III secretion system effector SopD","sopD",9,"GEGEGB_02983","BlastRules:WP_001145543, SO:0001217, UniRef:UniRef50_P40722"
"SPI-1 type III secretion system effector inositol phosphate phosphatase SopB","sopB",9,"GEGEGB_01927","BlastRules:WP_001166946, BlastRules:WP_001166955, SO:0001217, UniRef:UniRef50_O30916"
"SPI-1 type III secretion system export apparatus protein SpaP","spaP",9,"GEGEGB_02930","BlastRules:WP_000526016, SO:0001217, UniRef:UniRef50_P0A1L3"
"SPI-1 type III secretion system export apparatus protein SpaQ","spaQ",9,"GEGEGB_02929","BlastRules:WP_000342503, SO:0001217, UniRef:UniRef50_P0A1M4"
"SPI-1 type III secretion system export apparatus protein SpaR","spaR",9,"GEGEGB_02928","BlastRules:WP_000498965, SO:0001217, UniRef:UniRef50_A0A6L6F8R4"
"SPI-1 type III secretion system export apparatus protein SpaS","spaS",9,"GEGEGB_02927","BlastRules:WP_000097719, SO:0001217, UniRef:UniRef50_A0A0J5VQ22"
"SPI-1 type III secretion system invasion lipoprotein InvH","invH",9,"GEGEGB_02940","BlastRules:WP_000715092, SO:0001217, UniRef:UniRef50_P0CL43"
"SPI-1 type III secretion system invasion protein IagB","iagB",9,"GEGEGB_02917","BlastRules:WP_000558926, BlastRules:WP_000558928, SO:0001217, UniRef:UniRef50_P0CL15"
"SPI-1 type III secretion system needle tip complex protein SipB","sipB",9,"GEGEGB_02925","BlastRules:WP_000245782, BlastRules:WP_000245788, SO:0001217, UniRef:UniRef50_Q56019"
"SPI-1 type III secretion system needle tip complex protein SipC","sipC",9,"GEGEGB_02924","BlastRules:WP_000909019, BlastRules:WP_000909023, SO:0001217, UniRef:UniRef50_P0CL47"
"SPI-1 type III secretion system protein SpaM","spaM",9,"GEGEGB_02933","BlastRules:WP_001520714"
"SPI-1 type III secretion system protein SpaN","spaN",9,"GEGEGB_02932","BlastRules:WP_000503098, SO:0001217, UniRef:UniRef50_P40613"
"SPI-1 type III secretion system protein SpaO","spaO",9,"GEGEGB_02931","BlastRules:WP_000058734, BlastRules:WP_000058738, SO:0001217, UniRef:UniRef50_P40699"
"SPI-2 type III secretion system apparatus protein SsaK","ssaK",9,"GEGEGB_01352","BlastRules:WP_000011201, SO:0001217, UniRef:UniRef50_P74853"
"SPI-2 type III secretion system apparatus protein SsaL","ssaL",9,"GEGEGB_01353","BlastRules:WP_000238877, SO:0001217, UniRef:UniRef50_P74854"
"SPI-2 type III secretion system apparatus protein SsaM","ssaM",9,"GEGEGB_01354","BlastRules:WP_000383702, SO:0001217, UniRef:UniRef50_P74855"
"SPI-2 type III secretion system apparatus protein SsaP","ssaP",9,"GEGEGB_01358","BlastRules:WP_001223304, SO:0001217, UniRef:UniRef50_P0A239"
"SPI-2 type III secretion system apparatus protein SsaS","ssaS",9,"GEGEGB_01361","BlastRules:WP_000999982, SO:0001217, UniRef:UniRef50_P74891"
"SPI-2 type III secretion system apparatus protein SsaT","ssaT",9,"GEGEGB_01362","BlastRules:WP_000068764, SO:0001217, UniRef:UniRef50_P96068"
"SPI-2 type III secretion system apparatus protein SsaU","ssaU",9,"GEGEGB_01363","BlastRules:WP_001291716"
"SPI-2 type III secretion system apparatus protein SsaV","ssaV",9,"GEGEGB_01355","BlastRules:WP_001258231, SO:0001217, UniRef:UniRef50_P74856"
"SPI-2 type III secretion system chaperone SseA","sseA",9,"GEGEGB_01338","BlastRules:WP_001738219, SO:0001217, UniRef:UniRef50_O84944"
"SPI-2 type III secretion system cytoplasmic ring protein SsaQ","ssaQ",9,"GEGEGB_01359","BlastRules:WP_000944192, SO:0001217, UniRef:UniRef50_A9MEK1"
"SPI-2 type III secretion system effector PipB","pipB",9,"GEGEGB_01930","BlastRules:WP_001123045, SO:0001217, UniRef:UniRef50_Q8ZQ59"
"SPI-2 type III secretion system export apparatus protein SsaR","ssaR",9,"GEGEGB_01360","BlastRules:WP_000056367, SO:0001217, UniRef:UniRef50_P69980"
"SPI-2 type III secretion system protein SpiA","spiA",9,"GEGEGB_01335","BlastRules:WP_000261284, SO:0001217, UniRef:UniRef50_D0ZWR9"
"SPI-2 type III secretion system protein SpiC","spiC",9,"GEGEGB_01334","BlastRules:WP_001738217, SO:0001217, UniRef:UniRef50_P0CZ04"
"SPI-4 type I secretion system protein SiiC","siiC",9,"GEGEGB_04390","BlastRules:WP_001541306, SO:0001217, UniRef:UniRef50_A9MGM4"
"SPI-4 type I secretion system protein SiiF","siiF",9,"GEGEGB_04394","BlastRules:WP_000358566, SO:0001217, UniRef:UniRef50_A9MGM1"
"STAS domain-containing protein",NA,9,"GEGEGB_03392","SO:0001217, UniRef:UniRef50_B7LR58"
"STY4199-like HEPN domain-containing protein",NA,9,"GEGEGB_04127","SO:0001217, UniRef:UniRef50_A0AAX2EUN4"
"Salmochelin siderophore protein IroE","iroE",9,"GEGEGB_02810","SO:0001217, UniRef:UniRef50_A0A3N2EU85"
"Salmonella virulence protein MgtC","mgtC",9,"GEGEGB_03957","SO:0001217, UniRef:UniRef50_P0CI70, VFDB:VFC0272, VFDB:VFG000575"
"Salt-induced outer membrane protein",NA,9,"GEGEGB_01276","SO:0001217, UniRef:UniRef50_B2VEJ4"
"ScsD family copper-sensitivity suppressor","scsD",9,"GEGEGB_01904","SO:0001217, UniRef:UniRef50_A0A085GBW5"
"SctD family type III secretion system inner membrane ring subunit SsaD","ssaD",9,"GEGEGB_01336","BlastRules:WP_000323786, SO:0001217, UniRef:UniRef50_Q8ZPP4"
"SctN family type III secretion system ATPase InvC","invC",9,"GEGEGB_02934","BlastRules:WP_000856766, SO:0001217, UniRef:UniRef50_A0A4P7KXQ2"
"SctN family type III secretion system ATPase SsaN","ssaN",9,"GEGEGB_01356","BlastRules:WP_000787213, SO:0001217, UniRef:UniRef50_C5B9R8"
