# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_36	cds	26418	27653	-	PAPNPA_00804	690.0	5.0e-250	1.0	0.945	0.856	UniRef:UniRef50_P76198
contig_36	cds	28017	29228	-	PAPNPA_00805	468.0	1.7e-162	0.968	0.907	0.610	UniRef:UniRef50_P76197
contig_36	cds	29369	29728	-	PAPNPA_00806	134.0	8.1e-40	0.908	0.806	0.565	UniRef:UniRef50_P76196
contig_36	ncRNA	29896	30003	-	PAPNPA_00807	119.1	9.9e-18	-	-	-	RFAM:RF00034
contig_36	cds	30186	31304	-	PAPNPA_00808	607.0	1.2e-217	0.997	0.834	0.830	UniRef:UniRef50_P0AFS7
contig_36	cds	31569	34625	+	PAPNPA_00809	1508.0	0.0	0.815	0.999	0.881	UniRef:UniRef50_K8WIT1
contig_36	cds	34622	35032	+	PAPNPA_00810	198.0	8.7e-65	0.993	0.931	0.719	UniRef:UniRef50_A0A240C124
contig_36	cds	35131	35319	+	PAPNPA_00811	59.7	3.9e-12	1.032	1.016	0.563	UniRef:UniRef50_G5LPH3
contig_36	ncRNA	35491	35551	+	PAPNPA_00812	78.0	1.8e-14	-	-	-	RFAM:RF00118
contig_36	cds	35607	36953	-	PAPNPA_00813	803.0	4.2e-293	0.996	0.925	0.993	UniRef:UniRef50_A0A0J1LYL0
contig_36	cds	37380	37748	+	PAPNPA_00814	163.0	4.7e-51	1.008	0.860	0.585	UniRef:UniRef50_A0A143WSP2
contig_36	cds	37757	39244	+	PAPNPA_00815	640.0	1.7e-226	0.982	0.847	0.644	UniRef:UniRef50_A0A1B3MZ19
contig_36	cds	39261	40007	+	PAPNPA_00816	347.0	6.6e-120	1.0	0.912	0.710	UniRef:UniRef50_P77499
contig_36	cds	39982	41253	+	PAPNPA_00817	488.0	9.3e-170	0.974	0.894	0.612	UniRef:UniRef50_P77689
contig_36	cds	41250	42470	+	PAPNPA_00818	576.0	2.0e-204	1.170	0.998	0.606	UniRef:UniRef50_Q7N3U5
contig_36	cds	42483	42899	+	PAPNPA_00819	178.0	1.8e-56	1.0	0.857	0.652	UniRef:UniRef50_P76194
contig_36	cds	43054	44055	+	PAPNPA_00820	561.0	1.4e-201	1.048	1.0	0.799	UniRef:UniRef50_A0A348DCR3
contig_36	cds	44122	44361	-	PAPNPA_00821	-	-	-	-	-	-
contig_36	cds	44442	44684	-	PAPNPA_00822	88.2	1.1e-22	1.0	0.825	0.850	UniRef:UniRef50_P69776
contig_36	cds	44767	45003	-	PAPNPA_00823	101.0	3.1e-30	1.0	1.0	0.962	BlastRules:WP_000648420
contig_36	cds	45314	46726	-	PAPNPA_00824	766.0	5.0e-277	0.996	0.852	0.855	UniRef:UniRef50_P0AD61
contig_36	cds	47128	48471	-	PAPNPA_00825	817.0	4.6e-299	1.036	1.0	0.959	UniRef:UniRef50_A0A212IK18
contig_36	cds	48493	49386	-	PAPNPA_00826	579.0	8.7e-210	1.013	0.932	0.947	UniRef:UniRef50_Q8ZPP7
contig_36	cds	49445	50182	-	PAPNPA_00827	433.0	9.0e-155	0.845	1.0	0.995	UniRef:UniRef50_A0A5Z3YJ83
contig_36	cds	50194	51420	-	PAPNPA_00828	762.0	6.8e-279	1.017	1.0	0.973	UniRef:UniRef50_H9L428
contig_36	cds	51743	54805	-	PAPNPA_00829	1701.0	0.0	0.999	0.809	0.804	UniRef:UniRef50_Q9Z4S6
contig_36	cds	54798	55820	-	PAPNPA_00830	363.0	1.3e-123	0.991	0.991	0.555	UniRef:UniRef50_A0A7G8QQ32
contig_36	cds	55821	56555	-	PAPNPA_00831	291.0	4.6e-98	1.012	0.939	0.583	UniRef:UniRef50_A0A3S4BWN0
contig_36	cds	56737	58515	+	PAPNPA_00832	1150.0	0.0	1.0	1.0	0.992	BlastRules:WP_001214413
contig_36	cds	58490	59110	+	PAPNPA_00833	398.0	7.7e-144	1.0	1.0	1.0	BlastRules:WP_000190927
contig_36	cds	59208	59420	+	PAPNPA_00834	100.0	3.6e-28	0.971	0.907	0.750	UniRef:UniRef50_A0A6L8YBX2
contig_36	cds	59516	60475	-	PAPNPA_00835	545.0	7.8e-196	0.997	0.955	0.802	UniRef:UniRef50_C4LDE3
contig_36	cds	60647	61375	-	PAPNPA_00836	372.0	1.1e-129	1.0	0.910	0.731	UniRef:UniRef50_A9MEM8
contig_36	cds	61554	62192	-	PAPNPA_00837	422.0	6.1e-153	1.0	1.0	0.995	VFDB:VFG000492
contig_36	cds	62223	64985	-	PAPNPA_00838	1776.0	0.0	1.0	1.0	0.988	VFDB:VFG000493
contig_36	cds	65404	65787	+	PAPNPA_00839	257.0	2.2e-90	1.0	0.955	0.992	BlastRules:WP_001738217
contig_36	cds	65789	67282	+	PAPNPA_00840	944.0	0.0	1.0	1.0	0.996	BlastRules:WP_000261284
contig_36	cds	67263	68474	+	PAPNPA_00841	810.0	2.5e-300	1.0	1.0	0.988	BlastRules:WP_000323786
contig_36	cds	68482	68724	+	PAPNPA_00842	149.0	3.0e-49	1.0	1.0	1.0	BlastRules:WP_000210202
contig_36	cds	68990	69313	+	PAPNPA_00843	199.0	2.3e-68	1.0	0.991	0.991	BlastRules:WP_001738219
contig_36	cds	69320	69910	+	PAPNPA_00844	-	-	-	-	-	-
contig_36	cds	69907	70380	+	PAPNPA_00845	314.0	3.2e-112	1.0	1.0	0.987	BlastRules:WP_000711029
contig_36	cds	70383	71837	+	PAPNPA_00846	568.0	6.6e-200	1.010	1.0	0.775	UniRef:UniRef50_O84947
contig_36	cds	71853	72440	+	PAPNPA_00847	334.0	6.7e-119	1.0	1.0	0.954	BlastRules:WP_000388323
contig_36	cds	72443	72859	+	PAPNPA_00848	275.0	2.8e-97	1.0	1.0	0.993	BlastRules:WP_000249606
contig_36	cds	72917	73345	+	PAPNPA_00849	288.0	2.6e-102	1.0	0.986	0.993	BlastRules:WP_000979963
contig_36	cds	73361	74143	+	PAPNPA_00850	461.0	4.8e-167	1.0	1.0	0.962	VFDB:VFG000505
contig_36	cds	74140	74829	+	PAPNPA_00851	446.0	7.9e-162	1.0	1.0	0.974	VFDB:VFG000506
contig_36	cds	74923	75138	+	PAPNPA_00852	137.0	6.1e-45	1.0	1.0	1.0	BlastRules:WP_000350226
contig_36	cds	75116	75406	+	PAPNPA_00853	156.0	2.6e-49	0.906	0.845	1.0	UniRef:UniRef50_A9MEL1
contig_36	cds	75403	75666	+	PAPNPA_00854	147.0	2.5e-48	0.931	0.988	0.975	BlastRules:WP_001574409
contig_36	cds	75663	76412	+	PAPNPA_00855	474.0	1.4e-172	1.0	1.0	0.988	BlastRules:WP_000862874
contig_36	cds	76727	76978	+	PAPNPA_00856	159.0	8.8e-51	1.0	0.922	0.916	UniRef:UniRef50_A0A455RTX6
contig_36	cds	76975	77649	+	PAPNPA_00857	426.0	4.5e-154	1.0	1.0	0.982	BlastRules:WP_000011201
contig_36	cds	77639	78631	+	PAPNPA_00858	633.0	2.1e-232	1.0	0.976	0.985	BlastRules:WP_000238877
contig_36	cds	78689	79057	+	PAPNPA_00859	253.0	5.9e-89	1.0	1.0	0.967	BlastRules:WP_000383702
contig_36	cds	79042	81087	+	PAPNPA_00860	1250.0	0.0	1.0	1.0	0.994	BlastRules:WP_001258231
contig_36	cds	81077	82378	+	PAPNPA_00861	854.0	1.1e-316	1.0	1.0	0.995	BlastRules:WP_000787213
contig_36	cds	82327	82758	+	PAPNPA_00862	195.0	1.9e-63	0.979	0.966	0.836	UniRef:UniRef50_P74858
contig_36	cds	82739	83113	+	PAPNPA_00863	254.0	1.7e-89	1.0	1.0	1.0	BlastRules:WP_001223304
contig_36	cds	83094	84062	+	PAPNPA_00864	656.0	6.1e-242	1.0	1.0	0.984	BlastRules:WP_000944192
contig_36	cds	84130	84777	+	PAPNPA_00865	401.0	1.3e-144	1.0	1.0	1.0	BlastRules:WP_000056367
contig_36	cds	84774	85040	+	PAPNPA_00866	159.0	5.8e-53	1.0	1.0	1.0	BlastRules:WP_000999982
contig_36	cds	85041	85820	+	PAPNPA_00867	494.0	4.9e-180	1.0	1.0	0.977	BlastRules:WP_000068764
contig_36	cds	85817	86875	+	PAPNPA_00868	653.0	7.3e-240	1.0	1.0	0.997	BlastRules:WP_001291716
contig_36	tRNA	87032	87108	-	PAPNPA_00869	85.6	-	-	-	-	-
contig_36	tRNA	87119	87195	-	PAPNPA_00870	82.5	-	-	-	-	-
contig_37	cds	202	486	+	PAPNPA_00871	127.0	1.2e-37	0.968	0.820	0.659	UniRef:UniRef50_P57394
contig_37	cds	599	1000	+	PAPNPA_00872	252.0	1.9e-88	1.0	1.0	0.992	IS:ISSen1
contig_37	cds	934	1287	-	PAPNPA_00873	-	-	-	-	-	-
contig_37	cds	1618	1854	+	PAPNPA_00874	108.0	6.7e-31	0.987	1.0	0.688	UniRef:UniRef50_I7CGM2
contig_37	cds	2031	4295	+	PAPNPA_00875	1064.0	0.0	0.960	0.921	0.707	UniRef:UniRef50_A0A090V2I4
contig_37	cds	4332	6080	+	PAPNPA_00876	889.0	0.0	0.878	0.975	0.922	UniRef:UniRef50_A0A377XU15
contig_37	cds	6077	7054	+	PAPNPA_00877	349.0	3.3e-118	0.985	0.909	0.547	UniRef:UniRef50_Q7N6C5
contig_37	cds	7098	8330	+	PAPNPA_00878	457.0	7.6e-158	0.990	0.923	0.564	UniRef:UniRef50_P75843
contig_37	cds	8382	8564	+	PAPNPA_00879	72.0	4.9e-17	0.950	0.891	0.526	UniRef:UniRef50_Q2YA91
contig_37	cds	8561	9307	+	PAPNPA_00880	441.0	1.7e-156	1.0	0.805	0.879	UniRef:UniRef50_P04951
contig_37	cds	9518	10411	+	PAPNPA_00881	510.0	7.7e-183	0.886	0.843	0.913	UniRef:UniRef50_P0AB03
contig_37	cds	10391	11167	-	PAPNPA_00882	414.0	7.6e-147	0.818	0.995	0.986	UniRef:UniRef50_O32562
contig_37	cds	11303	12106	+	PAPNPA_00883	449.0	5.5e-160	0.951	0.948	0.835	UniRef:UniRef50_A0A2V4E3C2
contig_37	cds	12099	13421	+	PAPNPA_00884	690.0	1.5e-250	0.814	0.989	0.989	UniRef:UniRef50_A0A496N6Q3
contig_37	cds	13402	14106	+	PAPNPA_00885	361.0	7.3e-127	0.808	0.990	0.979	UniRef:UniRef50_A0A7D8IUH1
contig_37	cds	14106	18572	+	PAPNPA_00886	2278.0	0.0	0.945	0.925	0.879	UniRef:UniRef50_P22523
contig_37	cds	18917	20764	+	PAPNPA_00887	947.0	0.0	1.007	1.027	0.775	UniRef:UniRef50_I2BAM7
contig_37	cds	21024	21572	+	PAPNPA_00888	325.0	3.7e-113	1.0	0.915	0.857	UniRef:UniRef50_A0A2G0QAZ9
contig_37	cds	21600	22247	+	PAPNPA_00889	337.0	8.8e-117	1.0	0.881	0.698	UniRef:UniRef50_A0A090V2C0
contig_37	cds	22309	23499	-	PAPNPA_00890	759.0	1.9e-280	1.0	1.0	0.952	BlastRules:WP_000462687
contig_37	cds	23684	24775	-	PAPNPA_00891	726.0	2.7e-268	1.0	1.0	1.0	BlastRules:WP_000977709
contig_37	cds	25382	26782	-	PAPNPA_00892	721.0	1.3e-260	1.002	1.0	0.724	UniRef:UniRef50_B0JN99
contig_37	cds	26983	27444	-	PAPNPA_00893	158.0	2.4e-48	0.980	0.943	0.527	UniRef:UniRef50_A0A2X4XIS4
contig_37	cds	27761	28975	+	PAPNPA_00894	641.0	2.3e-230	0.998	0.870	0.769	UniRef:UniRef50_P40817
contig_37	cds	29221	30654	+	PAPNPA_00895	895.0	0.0	1.0	0.971	0.996	UniRef:UniRef50_A0A603RJF1
contig_37	cds	30735	31937	-	PAPNPA_00896	464.0	1.8e-161	0.988	0.959	0.565	UniRef:UniRef50_P57442
contig_37	cds	32204	34816	+	PAPNPA_00897	1654.0	0.0	0.999	0.908	0.940	UniRef:UniRef50_P04825
contig_37	ncRNA-region	34956	35029	+	-	97.3	5.5e-18	-	-	-	RFAM:RF02373
contig_37	cds	35024	36034	+	PAPNPA_00898	645.0	9.7e-235	1.0	0.913	0.946	UniRef:UniRef50_P0A7E1
contig_37	cds	36200	36742	+	PAPNPA_00899	377.0	2.5e-136	1.0	1.0	1.0	BlastRules:WP_001220671
contig_37	cds	36739	37848	-	PAPNPA_00900	739.0	1.2e-270	1.089	1.0	0.915	UniRef:UniRef50_P75863
contig_37	cds	37947	40055	+	PAPNPA_00901	1162.0	0.0	0.823	0.993	0.998	UniRef:UniRef50_A0A379WW56
contig_37	cds	40068	41975	+	PAPNPA_00902	1164.0	0.0	1.124	1.0	0.873	UniRef:UniRef50_P43672
contig_37	cds	41990	43243	+	PAPNPA_00903	557.0	6.1e-197	0.981	0.876	0.680	UniRef:UniRef50_P0AFL9
contig_37	cds	43248	44888	+	PAPNPA_00904	681.0	7.7e-242	1.002	0.961	0.644	UniRef:UniRef50_A0A7S4LWD3
contig_37	cds	44885	45448	+	PAPNPA_00905	211.0	4.3e-68	0.989	0.856	0.578	UniRef:UniRef50_H5UX00
contig_37	cds	45971	46489	-	PAPNPA_00906	218.0	3.7e-71	0.994	0.855	0.591	UniRef:UniRef50_Q0I3F9
contig_37	cds	46558	47727	-	PAPNPA_00907	-	-	-	-	-	-
contig_37	cds	48504	48956	+	PAPNPA_00908	197.0	1.4e-63	1.0	0.824	0.693	UniRef:UniRef50_P0A8N0
contig_37	cds	49028	50086	-	PAPNPA_00909	688.0	1.3e-253	1.0	1.006	0.986	BlastRules:WP_002898408
contig_37	cds	50443	50952	-	PAPNPA_00910	234.0	2.0e-77	1.0	0.841	0.698	UniRef:UniRef50_A6T752
contig_37	cds	51169	51774	+	PAPNPA_00911	296.0	6.7e-101	1.109	0.957	0.677	UniRef:UniRef50_P75869
contig_37	cds	51761	53914	-	PAPNPA_00912	996.0	0.0	0.967	0.875	0.745	UniRef:UniRef50_P75870
contig_37	cds	53933	54379	-	PAPNPA_00913	261.0	9.5e-89	1.0	0.822	0.885	UniRef:UniRef50_P0AB12
contig_37	cds	54503	56557	+	PAPNPA_00914	906.0	0.0	1.0	0.932	0.664	UniRef:UniRef50_P15038
contig_37	cds	56593	57051	-	PAPNPA_00915	186.0	1.6e-59	0.993	0.915	0.563	UniRef:UniRef50_A0A411MHY8
contig_37	cds	57146	57808	-	PAPNPA_00916	314.0	2.4e-107	1.0	0.818	0.723	UniRef:UniRef50_P0A8X4
contig_37	cds	57982	58395	+	PAPNPA_00917	197.0	1.0e-64	0.825	0.974	0.858	UniRef:UniRef50_A0A2J4PK94
contig_37	cds	58440	58757	-	PAPNPA_00918	163.0	6.0e-52	1.0	0.955	0.771	UniRef:UniRef50_Q7CHM0
contig_37	cds	58815	60026	-	PAPNPA_00919	814.0	6.8e-299	1.0	0.886	1.0	UniRef:UniRef50_P75876
contig_37	cds	60241	60789	+	PAPNPA_00920	360.0	4.3e-127	1.071	1.0	0.923	UniRef:UniRef50_A0A7X5YLX1
contig_37	cds	60806	61594	+	PAPNPA_00921	-	-	-	-	-	-
contig_37	cds	61643	61924	+	PAPNPA_00922	113.0	2.0e-32	1.0	1.011	0.602	UniRef:UniRef50_A0A376TIS7
contig_37	cds	61921	62250	-	PAPNPA_00923	172.0	2.8e-55	1.0	0.845	0.734	UniRef:UniRef50_Q2NU63
contig_37	cds	62337	62996	-	PAPNPA_00924	371.0	8.6e-130	0.977	0.808	0.953	UniRef:UniRef50_P0AAC6
contig_37	tRNA	63391	63478	+	PAPNPA_00925	83.5	-	-	-	-	-
contig_37	cds	63615	64295	-	PAPNPA_00926	-	-	1.0	1.0	0.982	NCBIProtein:EBL5220899.1
contig_37	cds	64517	65392	-	PAPNPA_00927	392.0	8.8e-139	1.0	1.0	0.952	BlastRules:WP_001123045
contig_37	ncRNA	65512	65609	+	PAPNPA_00928	109.4	6.8e-18	-	-	-	RFAM:RF01392
contig_37	cds	66372	66713	-	PAPNPA_00929	224.0	4.2e-78	1.0	1.0	0.982	BlastRules:WP_000444724
contig_37	cds	66730	68415	-	PAPNPA_00930	1106.0	0.0	1.0	1.0	0.971	BlastRules:WP_001166946
contig_37	cds	68918	69028	-	PAPNPA_00931	65.1	6.3e-15	1.0	0.800	0.944	UniRef:UniRef50_A0A344R8J7
contig_37	cds	69137	70606	-	PAPNPA_00932	699.0	2.9e-250	0.980	0.845	0.708	UniRef:UniRef50_Q8ZQ55
contig_37	cds	70779	72143	-	PAPNPA_00933	446.0	1.3e-152	0.980	0.945	0.553	UniRef:UniRef50_A0A090V098
contig_37	cds	72136	72873	-	PAPNPA_00934	334.0	9.1e-115	0.976	0.909	0.703	UniRef:UniRef50_A7MQ73
contig_37	cds	72952	73362	+	PAPNPA_00935	184.0	4.5e-59	1.007	0.907	0.664	UniRef:UniRef50_P76341
contig_37	cds	73695	74207	-	PAPNPA_00936	311.0	6.2e-108	1.212	1.0	0.806	UniRef:UniRef50_Q48441
contig_37	cds	74225	75787	-	PAPNPA_00937	939.0	0.0	1.0	1.0	0.860	UniRef:UniRef50_Q8RQQ0
contig_37	cds	76005	76445	-	PAPNPA_00938	153.0	1.7e-46	0.932	0.861	0.551	UniRef:UniRef50_A0A3G2I901
contig_37	cds	76720	78009	+	PAPNPA_00939	682.0	6.6e-246	1.068	0.987	0.764	UniRef:UniRef50_Q9RPU5
contig_37	cds	78006	79472	+	PAPNPA_00940	763.0	4.3e-277	0.818	0.887	0.955	UniRef:UniRef50_A0A379Y2E1
contig_37	cds	79474	80325	+	PAPNPA_00941	509.0	4.9e-183	1.0	0.990	0.845	UniRef:UniRef50_Q05353
contig_37	cds	80335	80715	+	PAPNPA_00942	156.0	2.2e-48	1.056	1.0	0.556	UniRef:UniRef50_A0A0Q4MX92
contig_37	cds	80859	81662	+	PAPNPA_00943	300.0	4.0e-101	0.966	0.966	0.609	UniRef:UniRef50_A0A7C7TDD5
contig_37	cds	81673	82464	+	PAPNPA_00944	327.0	8.3e-112	0.954	0.937	0.669	UniRef:UniRef50_A0AA86GN07
contig_37	cds	82536	83912	+	PAPNPA_00945	424.0	4.2e-144	0.934	0.955	0.514	UniRef:UniRef50_A0A379SYB7
contig_37	cds	83922	84818	+	PAPNPA_00946	534.0	1.6e-192	0.987	0.993	0.874	UniRef:UniRef50_A0A024L854
contig_37	cds	84832	85770	+	PAPNPA_00947	606.0	3.5e-220	1.067	1.0	0.931	UniRef:UniRef50_A9MH55
contig_37	cds	86178	86540	-	PAPNPA_00948	154.0	7.6e-48	0.925	0.895	0.595	UniRef:UniRef50_Q9F0N8
contig_37	cds	87194	87499	-	PAPNPA_00949	137.0	1.0e-41	0.990	0.943	0.680	UniRef:UniRef50_S3IMF7
contig_37	cds	87499	88419	-	PAPNPA_00950	563.0	1.7e-203	1.0	1.0	0.915	UniRef:UniRef50_A8AI78
contig_37	cds	88655	89017	+	PAPNPA_00951	98.6	9.6e-26	0.908	0.838	0.532	UniRef:UniRef50_A0A4U9VX74
contig_37	cds	89066	90952	+	PAPNPA_00952	787.0	5.5e-281	1.072	1.004	0.593	UniRef:UniRef50_A0A4R6EHQ2
contig_37	cds	90949	91572	+	PAPNPA_00953	322.0	1.9e-111	0.913	0.887	0.841	UniRef:UniRef50_A0A379S8L7
contig_37	cds	91562	92068	+	PAPNPA_00954	326.0	4.0e-114	0.988	0.912	0.976	UniRef:UniRef50_A0A085GBW5
contig_37	cds	92201	93442	+	PAPNPA_00955	823.0	9.3e-303	1.0	0.956	0.995	UniRef:UniRef50_P19926
contig_37	cds	93476	93703	-	PAPNPA_00956	120.0	4.8e-36	0.880	0.917	0.909	UniRef:UniRef50_A0A4P0XXM7
contig_37	cds	93724	94320	-	PAPNPA_00957	306.0	6.3e-105	0.995	0.849	0.756	UniRef:UniRef50_Q2RXG7
contig_37	cds	94705	94872	+	PAPNPA_00958	-	-	-	-	-	-
contig_37	cds	95009	95647	+	PAPNPA_00959	-	-	-	-	-	-
contig_37	cds	95644	96039	-	PAPNPA_00960	197.0	1.6e-64	1.0	0.885	0.786	UniRef:UniRef50_A0A6N3HGW7
contig_37	cds	96098	100060	-	PAPNPA_00961	1974.0	0.0	1.028	1.0	0.759	UniRef:UniRef50_L0NKD4
contig_37	cds	100482	101990	+	PAPNPA_00962	779.0	1.7e-282	0.976	0.988	0.800	UniRef:UniRef50_A0A2X4URP0
contig_37	cds	102608	102904	+	PAPNPA_00963	199.0	2.9e-66	1.0	0.891	0.980	UniRef:UniRef50_A0A078LI67
contig_37	cds	102883	103671	+	PAPNPA_00964	505.0	9.2e-182	0.996	0.919	0.992	UniRef:UniRef50_A0A3S5DBV8
contig_37	ncRNA	103473	103666	-	PAPNPA_00965	152.2	1.3e-24	-	-	-	RFAM:RF02855
contig_37	cds	104281	104511	+	PAPNPA_00966	-	-	-	-	-	-
contig_37	cds	104446	104817	-	PAPNPA_00967	229.0	1.1e-77	1.0	1.0	0.984	UniRef:UniRef50_A0A606LY47
contig_37	cds	105000	105482	-	PAPNPA_00968	323.0	2.2e-113	1.0	0.941	0.994	UniRef:UniRef50_V7IIA8
contig_37	cds	105503	106024	+	PAPNPA_00969	-	-	-	-	-	-
contig_37	cds	106021	106656	-	PAPNPA_00970	386.0	2.4e-136	1.104	0.996	0.845	UniRef:UniRef50_W1J4M7
contig_37	cds	106792	106905	-	PAPNPA_00971	-	-	-	-	-	-
contig_37	cds	107603	107731	+	PAPNPA_00972	-	-	-	-	-	-
contig_38	cds	64	729	-	PAPNPA_00973	287.0	1.4e-97	0.833	0.925	0.772	UniRef:UniRef50_A0A0H8NNL7
contig_38	cds	902	2125	+	PAPNPA_00974	548.0	2.7e-193	0.993	0.845	0.698	UniRef:UniRef50_A0A084A2C7
contig_38	cds	2103	2561	+	PAPNPA_00975	252.0	4.1e-85	0.987	0.815	0.793	UniRef:UniRef50_Q5ZSN0
contig_38	cds	2669	3265	+	PAPNPA_00976	302.0	2.8e-103	1.0	0.825	0.798	UniRef:UniRef50_P0C093
contig_38	cds	3343	3984	-	PAPNPA_00977	300.0	6.5e-102	1.0	0.807	0.685	UniRef:UniRef50_P50587
contig_38	cds	4062	4778	-	PAPNPA_00978	271.0	3.1e-90	0.975	0.875	0.612	UniRef:UniRef50_R9M712
contig_38	cds	4904	5767	+	PAPNPA_00979	361.0	2.4e-123	1.003	0.811	0.646	UniRef:UniRef50_P23839
contig_38	cds	5817	6719	-	PAPNPA_00980	405.0	3.7e-141	0.993	0.971	0.668	UniRef:UniRef50_V5U293
contig_38	cds	6793	7674	+	PAPNPA_00981	393.0	2.4e-136	0.986	0.900	0.664	UniRef:UniRef50_N9EX43
contig_38	cds	7925	8542	+	PAPNPA_00982	351.0	4.9e-123	1.0	1.0	0.868	UniRef:UniRef50_A0A088QDU6
contig_38	cds	8539	10224	-	PAPNPA_00983	681.0	6.7e-242	0.996	0.982	0.562	UniRef:UniRef50_A4W502
contig_38	cds	10481	11104	+	PAPNPA_00984	357.0	1.0e-124	0.995	0.817	0.883	UniRef:UniRef50_Q8ZJQ2
contig_38	cds	11159	11434	+	PAPNPA_00985	92.4	4.6e-24	0.956	0.813	0.552	UniRef:UniRef50_A0A2D4TDH0
contig_38	cds	11453	13564	+	PAPNPA_00986	1180.0	0.0	1.0	0.968	0.855	UniRef:UniRef50_Q9KNM2
contig_38	cds	13569	14258	+	PAPNPA_00987	404.0	6.9e-143	1.0	0.939	0.900	UniRef:UniRef50_Q6DB63
contig_38	cds	14264	16345	+	PAPNPA_00988	1282.0	0.0	1.0	0.881	0.944	UniRef:UniRef50_P24230
contig_38	cds	16348	17199	-	PAPNPA_00989	394.0	9.9e-137	1.0	0.865	0.682	UniRef:UniRef50_B7LVL5
contig_38	cds	17202	18407	-	PAPNPA_00990	459.0	3.6e-159	1.015	0.964	0.627	UniRef:UniRef50_A0A376VD50
contig_38	cds	18635	20026	+	PAPNPA_00991	838.0	2.9e-309	0.998	0.998	0.952	BlastRules:WP_001295238
contig_38	cds	20147	21856	+	PAPNPA_00992	996.0	0.0	0.979	0.919	0.883	UniRef:UniRef50_P31433
contig_38	cds	21959	24277	-	PAPNPA_00993	888.0	2.4e-316	0.942	0.904	0.574	UniRef:UniRef50_A0A7X7STN3
contig_38	cds	24289	25671	-	PAPNPA_00994	857.0	6.9e-313	1.246	1.0	0.799	UniRef:UniRef50_P31435
contig_38	tRNA	25959	26053	+	PAPNPA_00995	142.5	-	-	-	-	-
contig_38	cds	26837	26968	+	PAPNPA_00996	-	-	-	-	-	-
contig_38	cds	27704	28321	+	PAPNPA_00997	400.0	1.3e-142	0.980	0.953	0.980	UniRef:UniRef50_V1GZT8
contig_38	cds	28396	31248	+	PAPNPA_00998	1621.0	0.0	1.005	1.0	0.976	VFDB:VFG002304
contig_38	cds	31343	31807	-	PAPNPA_00999	253.0	1.3e-85	1.006	0.923	0.839	UniRef:UniRef50_A0A2I5HQ46
contig_38	cds	31818	32675	-	PAPNPA_01000	591.0	3.4e-215	1.0	0.969	0.996	UniRef:UniRef50_H9L4A6
contig_38	cds	33460	34140	+	PAPNPA_01001	358.0	1.3e-125	0.881	0.980	0.910	UniRef:UniRef50_A0A446CFS7
contig_38	cds	34369	34848	-	PAPNPA_01002	168.0	9.6e-52	1.094	0.906	0.626	UniRef:UniRef50_G8LHN3
contig_38	cds	35049	35141	-	PAPNPA_01003	53.5	1.5e-10	1.0	0.857	1.0	UniRef:UniRef50_A0A6C6Z8W4
contig_38	cds	35163	37889	-	PAPNPA_01004	1714.0	0.0	1.0	1.0	0.998	VFDB:VFG000574
contig_38	cds	37987	38100	+	PAPNPA_01005	77.4	7.3e-20	1.0	1.0	0.946	UniRef:UniRef50_S5NLA1
contig_38	cds	38108	38791	-	PAPNPA_01006	433.0	8.4e-157	1.0	0.983	0.991	VFDB:VFG000575
contig_38	ncRNA-region	38975	39087	-	-	125.1	9.7e-20	-	-	-	RFAM:RF02887
contig_38	cds	39312	40214	+	PAPNPA_01007	539.0	4.1e-194	1.0	0.943	0.983	UniRef:UniRef50_O33787
contig_38	cds	40257	41198	-	PAPNPA_01008	421.0	2.3e-147	0.997	1.058	0.702	UniRef:UniRef50_Q32DN3
contig_38	cds	41434	42177	-	PAPNPA_01009	473.0	3.3e-172	1.0	1.0	0.996	BlastRules:WP_001186146
contig_38	cds	42164	43273	-	PAPNPA_01010	697.0	8.2e-257	1.0	1.0	0.989	BlastRules:WP_000188463
contig_38	cds	43277	44134	-	PAPNPA_01011	338.0	1.7e-115	0.947	0.925	0.607	UniRef:UniRef50_A0A542AGN7
contig_38	cds	44134	44883	-	PAPNPA_01012	253.0	1.3e-82	0.980	0.914	0.520	UniRef:UniRef50_R2NSH7
contig_38	cds	45029	45514	-	PAPNPA_01013	325.0	3.2e-114	1.0	0.925	1.0	UniRef:UniRef50_A0A078LI90
contig_38	cds	45525	45950	-	PAPNPA_01014	268.0	3.9e-92	1.099	1.0	0.910	UniRef:UniRef50_A0A0C2A0M6
contig_38	cds	46172	48970	-	PAPNPA_01015	1818.0	0.0	1.0	1.0	0.998	BlastRules:WP_001252662
contig_38	cds	49167	49460	+	PAPNPA_01016	189.0	2.7e-62	1.031	1.0	0.970	UniRef:UniRef50_Q7CPG1
contig_38	cds	49566	50948	+	PAPNPA_01017	662.0	3.1e-237	1.0	0.924	0.665	UniRef:UniRef50_O05508
contig_38	cds	51008	52201	-	PAPNPA_01018	512.0	2.4e-181	0.844	0.963	0.800	UniRef:UniRef50_A0A377UTS3
contig_38	cds	52416	52775	+	PAPNPA_01019	164.0	5.0e-52	0.933	0.925	0.694	UniRef:UniRef50_A0A4C2Z2M1
